id	text	count
956	it fits all of his symptoms and exains why he got worse after the steroids.	3608
957	so why didn't you want to go with her this morning?	3604
958	but, well, if it was something in the water, it would be everywhere, wouldn't it?	3604
959	apparently, you were right about that one.	3602
960	no, but digging delusions out of your skin with dirty fingernails could cause both.	3602
961	i'm sorry, young lady, i simply will not help you steal this chair.	3601
962	and i know what a suspicious, micromanaging hard-ass you are.	3599
963	flipd a piece of vegetation into his brain, which could have broken up before the angiogram.	3598
964	you can get that without having sex?	3597
965	you really think i care about your car?	3596
966	click the third tab from the left and find the box that says previous entries.	3596
967	and he really doesn't care how the cast comes off.	3595
968	then my dad got into narcotics, at first just selling but then using too, or he never would have gotten into the slave trade.	3591
969	also, he started a betting pool on which kid is yours and which isn't.	3590
970	i'm trying to figure out why you're so convinced adams has parentally inflicted damage.	3588
971	i think that little of you and that much of me.	3587
972	there's plenty of time for that after the operation.	3587
973	two of you go find her and find out what.	3583
974	i know about your deal with adams.	3583
975	i--yes, i know i told you that i had a chiropractor's appointment, but, uh, i got a flat.	3583
976	you set the wheels in motion.	3579
977	with the interferon his english should come back, and the aggression should subside.	3577
978	you already kn this, but you pretend you don't because it makes you feel civilized.	3576
979	and why are you asking me about it?	3576
980	what would you think if you found out years later your beloved dead wife cheated on you?	3572
981	and now you're gonna tell me you didn't.	3571
982	if you're asking him if she looks like someone who beat her kid, you're a moron.	3570
983	if marriage is feeding and cleaning someone, limiting conversations, to repeating a few simple commands, then i was married to my pet rat.	3570
984	you dropped in the u.	3569
985	i guess that's why you wanted to work with prisoners.	3565
986	house can dance all over the rules, gets me knifed, and he gets a pass.	3565
987	'cause i'm not sure the doctors over there would be so optimistic, considering.	3564
988	the patuxent river naval air station near d.c. was commissioned in 1943 by john mccain's grandfather.	3563
989	i want your stereo and your headphones.	3560
990	that last insult was your cue to leave.	3559
991	well, if there's nothing better than possible, then possible gets upgraded to probable.	3558
992	you really wanna turn your back on this guy?	3558
993	but some are physiological, and others are psychological.	3558
994	but when that six-year-old heckler punched him in his juggling pins, it kicked up the dormant bacteria in his pelvis.	3557
995	more than that, because you don't have an answer.	3554
996	andrews is the one that should leave.	3552
997	i don't know the history, but everyone makes mistakes.	3551
998	you know, for someone who asks as many favors as you do, you sure don't make any effort to win me over.	3551
999	you haven't been that for two years.	3547
1000	you're completely normal and a pleasure to deal with.	3547
1001	that was so i could ask about the second possibility.	3543
1002	it would have to be pretty far along because the first symptom was just a few days ago.	3542
1003	[celine dion's my heart will go on] near, far wherever you are i believe this is so our song.	3540
1004	it's not looking good for fahr's either.	3540
1005	and i want to let you know wanted to see how you were.	3537
1006	c.t. his liver, find the damaged area, and cut it out.	3534
1007	now there's something to cure, which means there's something to be disproportionately financially grateful for.	3532
1008	there's no way that i'm letting.	3532
1009	and it's not in the pool.	3532
1010	you have late-stage syphilis, which you gave to our patient presumably 12 years ago, which also explains why mom is not big on family reunions.	3531
1011	except for the annoying guilt about the husband.	3526
1012	there are a lot of good administrators out there, not many good doctors.	3526
1013	and when you do, i'm gonna take you to puerto escondido.	3524
1014	yeah, how did-- i found out where your boyfriend lives.	3524
1015	oh, my goodness, it is! hi, dean foreman! are you not gonna introduce us because we're married?	3520
1016	aahh, she's dying! were you able to figure out what was wrong while i was screaming?	3519
1017	better to have schtupped and lost then never to have schtupped at all.	3519
1018	osler scarf-- only on fridays, which means you did your residency at hopkins, which means you're smarter than our interactions would so far indicate.	3516
1019	i would love for him to get out of here before the market opens.	3514
1020	his vision's back to normal, and if he remains asymptomatic through the night, we'll be able to release him in the morning.	3507
1021	just 'cause it wasn't a tumor doesn't mean it didn't mess with the lungs.	3506
1022	this has nothing to do with the truth.	3505
1023	you're not gonna believe this.	3504
1024	your hands are trembling.	3501
1025	when my mother drank, she couldn't handle me, so she locked me in my father's study.	3500
1026	and there ain't no one bye, house.	3499
1027	infection was the first thing that the transplant team treated for.	3499
1028	and a little of, who the hell is this guy?	3497
1029	druggies are not known for their honesty.	3497
1030	you're gonna have to accept she just doesn't want sex.	3497
1031	oh, you're good, just like lupus boy will be when you start him on prednisone.	3496
1032	before i ask any of you to sacrifice three months of your life for me, i have a confession.	3495
1033	i walk in in a suit, and they're gonna put their best foot forward.	3494
1034	you did not tell me you were involved in this case when you asked me to do this.	3493
1035	when you treat, and he gets better, and doesn't give bob cratchit christmas day off, you owe me a coffee.	3491
1036	they are removing it, and they are starting plasmapheresis.	3489
1037	he's young, and he was perfectly healthy two days ago.	3488
1038	your brain knew he's better off without it.	3485
1039	that's because helping others is his yorkie oil painting.	3485
1040	tell all the alters that they have cancer.	3484
1041	because nothing will ever change how i feel about you guys.	3481
1042	you have a problem with house, deal with it, or find someone else who can.	3479
1043	if you get him, what's that gonna prove?	3474
1044	hey, keep your hands off my son.	3468
1045	mitchell is not ben's father any more than a sperm donor would have been.	3467
1046	the student aide was just trying to make a viral video, not hurt anyone.	3464
1047	this is the only way that i can do this.	3462
1048	with neurological symptoms progressing this fast, he's dead either way.	3460
1049	there's a difference between an isolated riot and the fall of civilization.	3453
1050	implicitly, you just said that chase was at fault.	3452
1051	you're gonna read too much into this, aren't you?	3451
1052	oh, we kiss and cuddle, but neither one of us is interested in sex.	3450
1053	does that mean you like your new life?	3446
1054	and those were your exact words?	3446
1055	what were you doing before this?	3445
1056	hold the analysis and help me save this thing.	3443
1057	why don't you go home and get some sleep?	3443
1058	where are you getting this?	3442
1059	i now accept, that your all better.	3440
1060	i'm gonna need to see some stamps, uh, stereo-- just get 'em to me as soon as you can.	3440
1061	still there's only one way to settle this.	3438
1062	there's nothing to talk about.	3435
1063	what about another clotting problem?	3432
1064	the risk is 1 in 4,000 i could die during surgery, which means, if i don't donate, i'm valuing my life at 4,000 times someone else's.	3432
1065	she's your road not taken.	3432
1066	not outside the walls of this hospital.	3430
1067	listen, i'm trying to listen to your lungs, not your self-pity.	3430
1068	all kids, not just yours.	3430
1069	let the record show that we are officially convening a disciplinary hearing regarding the events of february 3, 2012 in patient room 209.	3429
1070	you're taking this case because we're running a phase-two trial on an alzheimer's drug.	3428
1071	more than one, and you haven't.	3428
1072	his ekg, cardiac enzymes, and catheterization are all normal.	3427
1073	what if the scrapings from the bridge chelation for lead wouldn't have made them worse.	3426
1074	have you considered sub-standard day care?	3425
1075	maybe we're thinking about this the wrong way.	3422
1076	and he was just the first.	3422
1077	you have one patient and three dna results?	3420
1078	blue veil means you're a postulant, haven't taken your vows yet.	3419
1079	i don't care how sick your spouse gets, you don't jump ship.	3416
1080	what's with you and park?	3412
1081	park's tiger mom and dad were so insufferable, she has to measure their affection in hours.	3407
1082	you don't think i can keep this up all day?	3406
1083	in my opinion at the time, it was the rash that was gonna kill him.	3405
1084	it's clear you're back working for house.	3404
1085	he's saying he's sorry that someone, namely you, overreacted-- namely, by punching him.	3403
1086	which means that foreman signed off on it, which means that he set all the wheels in motion.	3402
1087	that's because he is actually trying to get you fired.	3398
1088	if you have trouble reading my handwriting, give me a call.	3397
1089	but not just there, um.	3397
1090	patient didn't tell me the whole story, but he did say he'd be thrilled if we didn't cash this.	3395
1091	you heard about my parole, but not about my violent reactions when people steal my tuna.	3395
1092	you're not going to get any rest here.	3394
1093	look what happened with london and the riots.	3393
1094	she obviously earned your respect, passed whatever test you-- i sabotaged her hearing.	3393
1095	so you're taking bribes to plunder graves, and i need to show respect.	3393
1096	i guess that's what a lifetime membership gets you.	3392
1097	and you're sure he didn't leave until after 9:00?	3392
1098	all of the shift nurses had their hands full with a double code.	3391
1099	but i was hoping that you weren't capable of it.	3391
1100	you like your life that way it is.	3390
1101	i am an opportunistic ex-con who just gave you a two-minute sob story as step three in my master plan, and you've offered me $1 million.	3388
1102	some nausea, dizziness, and as the tumor shrinks, there will be behavioral changes.	3387
1103	this thing's attacking your bones, your joints, your blood.	3386
1104	telling the truth may have just killed this guy.	3386
1105	how did you find that without a stethoscope?	3385
1106	if you had been in that room, maybe that could have been you.	3384
1107	no, it's on the palms of his hands.	3384
1108	my advice to you-- figure out what line you aren't willing to cross for him.	3383
1109	yeah, but you're hot, so it's easier to put up with.	3382
1110	he was paralyzed in all four extremities despite the fact that the scans.	3381
1111	it sucks that there was a stabbing.	3380
1112	you two really need to do your homework with me.	3380
1113	but then these two believe that the policy of protecting american jobs starts at home.	3379
1114	which means you didn't prove that i have a gun.	3379
1115	lab tests show the bed tested positive for, uh, semen, vaginal secretions, saliva, and fecal matter, both human and animal.	3378
1116	guess you can cross that off your bucket list.	3377
1117	you're really not good at reading people, are you?	3377
1118	she's not your girl, you idiot.	3375
1119	when she opened the magic 8 ball, that triggered a switch to a personality with a strawberry allergy.	3371
1120	she'd been helping to make the altar breads that morning, but no hard physical work or repetitive motion.	3371
1121	you know, if you wanted, you could put an end to all this.	3370
1122	it means you don't have to make that drive.	3369
1123	you'll feel better, and she'll feel what.	3368
1124	if we had, the patient would have been anesthetized hours ago, thus unable to go all chris brown on her ass.	3364
1125	your mom and stepdad love you.	3364
1126	at first, i thought it might be frostbite, but i haven't really been out in the cold.	3362
1127	that's why you cried out when house shot at taub.	3362
1128	if we hadn't gotten past that, you wouldn't be here.	3360
1129	you're nothing without me.	3358
1130	i should just drive my car didn't it turn out that he'd stolen the hot dog cart?	3357
1131	it's not all about you.	3357
1132	there's no living relatives that i know of.	3357
1133	but you don't love all your patients?	3355
1134	if it was infection, there would be some sign of it in his blood or cns.	3354
1135	the best halloween costumes are always the ones that need an explanation.	3354
1136	why was it not already in the patient history?	3352
1137	why didn't you tell me that before?	3351
1138	but you know that, which means.	3349
1139	do you know what sound people make about him?	3349
1140	sorry, we got to make it a fair fight, which means you're stuck with her.	3349
1141	she's not yours to fire.	3348
1142	a year on dopamine agonists, and he'll be a sex-crazed creep just like the rest of us, completely fascinated by susie cooper.	3347
1143	something happened that you were upset about?	3347
1144	pull! i'd turn around and shoot you, but apparently i'd miss.	3346
1145	it's been hard for him-- living in their house, driving down the same streets.	3336
1146	no one joins the clergy without having that epiphany.	3335
1147	yeah, i got that from the line in his chart that says birthday clown.	3335
1148	and i will pay you not to go to anger management classes.	3335
1149	are you thinking that maybe-- what?	3333
1150	how can there be that much tissue.	3332
1151	and you should update your resume.	3330
1152	yah! what if he's right about the blockage but wrong about the cause?	3329
1153	but we have another option.	3328
1154	look, i'm not sure what you were trying to achieve.	3328
1155	because if this is just a pissing contest, you are at a severe anatomical disadvantage.	3327
1156	i knew that she was the woman i wanted to marry.	3327
1157	you think it's possible he knew what he was doing?	3326
1158	she's been sharing a toilet with the same guy for the last ten years.	3326
1159	can you tell me what this is called?	3324
1160	these personalities that i'm supposed to have.	3324
1161	i've tapped over 30 guys and never wanted to see most of them again.	3323
1162	but they need it more than people with tb or children in indonesia with no eyes?	3323
1163	or he's doing an amazing thing for another human being.	3322
1164	we didn't call social services before because we didn't want the patient to take off.	3321
1165	your boss uses blackmail, and you question my professional ethics?	3320
1166	it sucks, but the filipino factories suck worse, and the schools would suck if they existed.	3320
1167	there's definitely no poisons i could have accidentally been exposed to at home.	3319
1168	your guilt is between you and your wife.	3319
1169	and you know him as well as i do.	3319
1170	well, then, these giant balls of medicine are not gonna work anymore.	3319
1171	chase and taub are back! you want me to pick up an ice-cream cake?	3319
1172	your job description is doing what foreman tells you to do.	3318
1173	infected blood and tissue everywhere you look.	3317
1174	not for your reasons.	3315
1175	your guy just signed up to donate a kidney to my patient with renal failure.	3312
1176	if there's a little blood bubbling up, that's normal.	3312
1177	you know, if i need someone to watch her while i'm in class or, uh, on an interview.	3311
1178	it's got 106 leds, each one sending light to your eyes, slightly different wavelength.	3310
1179	was that just so you'd enjoy saying no?	3309
1180	are you trying to make this easy for me?	3308
1181	there was nothing owed.	3308
1182	i'm talking about your breasts.	3308
1183	you don't think i should have gone with rat?	3307
1184	well, shouldn't you put yourself in that group?	3303
1185	i've informed social services of the mistake and given jane doe's description to the cops.	3303
1186	took a team that was 0-6 all the way to the state finals at long branch.	3303
1187	nice try, but i'm not getting in the middle.	3302
1188	and much as i'd love to hear you contradict me, i have a 7:30 appointment to explore my intimacy issues at la scala.	3302
1189	he's also slept with her far fewer times than you have.	3300
1190	i've been trying to persuade the mother, but it's her son, so it's her call.	3297
1191	if it's not relevant to the case, i don't care.	3297
1192	you didn't choose me to oversee this because you thought i could be objective.	3297
1193	maybe she likes the sound of my voice, which is weird because i have no genetic connection to her.	3297
1194	how do you work with a guy like that?	3296
1195	so you're just gonna let me walk out of here.	3296
1196	you're letting him get inside your head.	3295
1197	understand your confusion.	3292
1198	they scraped and borrowed so we could go to good schools, and i worked my ass off.	3292
1199	all right, we need you to sit back and try to relax.	3291
1200	yes, and your sanity.	3291
1201	probably because he just turned 40 and still goes by the name tommy .	3290
1202	who do you think was at fault for what happened to you, dr.	3288
1203	and chase brought a scalpel in there.	3287
1204	you think it's a good idea for me to go right back to my old life?	3287
1205	try to find the patient some blood that's closer to his own.	3286
1206	you showed up to tell me that you don't want to hear from me.	3284
1207	the heparin decision didn't have anything to do with the outcome.	3283
1208	i'm not gonna listen to a guy who can't name the reindeer.	3282
1209	before we get started, i just want to thank you all for agreeing to relocate.	3279
1210	and how did these orange smudges get on the patient files?	3276
1211	he doesn't test positive for that either.	3275
1212	, and you're gonna go back to jail.	3275
1213	after what happened to you, don't you wanna remake your life?	3275
1214	in which case, you cannot take his money.	3275
1215	you handle him and his wife.	3275
1216	and you'll never get her consent.	3273
1217	how the hell did i not see that?	3271
1218	and amusing myself at your expense.	3270
1219	i needed the cash, and, um, the locker was open.	3266
1220	and they don't dislike me.	3265
1221	it's just good to hear your voice.	3263
1222	turned out that wasn't much of a reason to join the priesthood.	3263
1223	i know you don't want me here, but, um.	3263
1224	this was the fastest way to get it.	3262
1225	how can you be okay with this?	3261
1226	but you agree that empathy is a useful quality for doctors?	3261
1227	ms. i gather from the silence that chase isn't there.	3260
1228	yes, please come back, and we'll get you started.	3258
1229	there are lots of doctors who can take care of him.	3258
1230	we don't even know if they were sleeping together.	3257
1231	fresh plasma will replace the damaged red blood cells that are clogging his kidneys.	3253
1232	i only noticed because chase was staring at them.	3253
1233	and your collective vomiting.	3251
1234	are you trying to prove that i was distracted, that my judgment was compromised?	3251
1235	we've run every test and ruled out all the options.	3251
1236	there's definitely something wrong with him.	3250
1237	which i would've noticed since i was driving right towards them.	3250
1238	people who are sick are not the only ones who need to be taken care of.	3249
1239	you thought it was insane, and yet you let it happen.	3248
1240	why would you lie about that?	3246
1241	gets another sleepover with da-da.	3245
1242	but it's not leaving the body like it's supposed to.	3243
1243	and somehow, you managed to con her into hanging around.	3243
1244	and you weren't before?	3240
1245	does your ex leave a spare key anywhere?	3240
1246	you couldn't wait to squeeze out a brand-new replacement kid.	3240
1247	what was making the patient worse was not having a diagnosis.	3239
1248	if your mom abused you, social services won't let you go home with her.	3239
1249	then there's nothing we can do.	3237
1250	yeah, and then he got her drunk.	3237
1251	you need to go prepare for your hearing.	3237
1252	now that they're being filtered out, the blood would be.	3236
1253	more annoyingly, by having me do it and deal! of course, you know.	3234
1254	there wasn't any money missing from the scholarship fund.	3233
1255	and i told you i wasn't listening.	3232
1256	so now you're preparing a powerpoint presentation to keep her in your garden of earthly delights.	3231
1257	i remember you saying something about how loyalty to real estate was stupid.	3230
1258	whatever age, living on the street makes her vulnerable to malnutrition, drug use, h.i.v. , all things which could explain her symptoms.	3229
1259	you're a bit late for that.	3228
1260	you could aim a lot higher than face paint and seltzer bottles.	3228
1261	tell the dean that i don't want to see her.	3226
1262	i'm assuming you're thinking something genetic, because-- i'm thinking addiction.	3224
1263	our stock dropped a couple points today with the news that he's sick.	3223
1264	eventually, you'll pass boredom and get to bonding.	3223
1265	because it's the truth, not because we're gonna live happily ever after.	3223
1266	my father keeps up a good front, but he's just like emory.	3223
1267	well, that's what happens when you date a 12-year-old.	3222
1268	you have a spare tire in your car, right?	3219
1269	you give away millions and you don't own a suit?	3219
1270	what makes it a big deal is that she should hate you.	3218
1271	which means it's also safe to assume that he trusts you.	3217
1272	if you want, i could sweat and spit and bleed on you from time to time.	3217
1273	i could have you checked into a facility that exclusively treats mental disorders.	3216
1274	she went out of her way to defy me! she needs--damn it, you should just fire her! my apologies.	3216
1275	there wasn't any abnormal electrical activity in his e.	3215
1276	that's your follow-up?	3215
1277	your daughter is better off without you.	3214
1278	your parents know your call schedule?	3213
1279	so are you! she's found something she wants to build her life around.	3212
1280	and neither has the job, right?	3210
1281	unless you're an idiot, you know why i thought park was an idiot.	3210
1282	you do that on your own time.	3209
1283	about your disease, how it made you confess to crimes you hadn't committed.	3209
1284	maybe she was opening a present that triggered the reaction.	3208
1285	i told my husband about you.	3206
1286	what exactly were you doing when you had your reaction?	3205
1287	chicago has a great program, and you're a dumbass.	3205
1288	joked about what a crappy deal you got for manhattan?	3203
1289	you don't actually think this is neurological.	3201
1290	it's your choice to make house a useful tool or a monkey wrench.	3200
1291	there's someone i would like to call.	3200
1292	you don't even know what i just said.	3198
1293	you have any idea how that last ceo must have felt?	3197
1294	i just wanted to make sure you were cool if i go to without you.	3197
1295	the deal was a medical reason why she doesn't have sex.	3196
1296	your job is to keep this machine running.	3193
1297	and then go back to sneaking around behind his back?	3193
1298	so you made daddy go away and you made sure junior had no reason to go looking.	3190
1299	if we increase the steroids, then either death comes slower, which means we were too late with the gad, or death comes faster, which means we were too stupid with the infection.	3189
1300	you really got a thing for swastikas, mendelson.	3189
1301	you handle his house.	3188
1302	think i'm gonna triple your clinic hours?	3188
1303	i'd like to try forcing an oxygen-rich slurry into your lungs.	3187
1304	two sentences in, and you're already making promises.	3186
1305	i'm growing more and more curious by the moment.	3186
1306	do you know what's wrong with her?	3185
1307	yeah, the fact that we work well together.	3185
1308	which could also be caused by choriocarcinoma, which affects the placenta, mimics pregnancy, and causes elevated bp and vaginal bleeding.	3184
1309	means we have to explain the arrival and the departure.	3184
1310	your parents screwed you up by not screwing you up.	3183
1311	and let me back into the clinic when sykes is gone.	3181
1312	i heard you're on that short time, house?	3181
1313	you didn't say that before.	3181
1314	this will calm your immune system.	3180
1315	just thought you might need someone to talk to about it.	3180
1316	and then i could donate my other organs.	3180
1317	these guys have got that covered.	3178
1318	get in line for meds! asofa! why you keep helping him out?	3178
1319	the gun slipped and-- i only had blanks in it, but.	3176
1320	yeah, i was saying i agreed with the other one.	3174
1321	yours eluded us 'cause it was caused by antibodies from your rheumatoid arthritis.	3168
1322	why exactly is that good for you?	3167
1323	what exactly are they building back there?	3167
1324	who is that, your roommate?	3166
1325	my parents had $800 between them when they got here.	3166
1326	is another one hooking up with 38-year-old married men?	3166
1327	think she's got the self-control to wait around for three years?	3165
1328	we can go through this together.	3164
1329	it was a long time ago, but still you're curious.	3164
1330	you don't know that you will.	3163
1331	he was the only boy that liked me.	3161
1332	you don't have to do that.	3161
1333	for every good memory, there's a slew of bad ones.	3161
1334	when vanessa was ready to quit chemo, bobby's the one who got her to do one more round.	3161
1335	pujols called and said the patient ran off.	3160
1336	chesa, after giving the pics an eye or two, i can confirm that lauren's surgeries cost her some big bikkies.	3160
1337	she couldn't handle the thought of being on meds.	3158
1338	you get a drop-down menu sorted by patient name and department.	3158
1339	this guy's the only one with symptoms.	3157
1340	please make sure he's not disturbed for the next eight hours.	3157
1341	foreman warned us that you'd try something.	3156
1342	you have to go see him yourself.	3156
1343	you--you meddle and force me into impossible situations.	3154
1344	how soon will they know if it's cancer?	3154
1345	that new transmission i put in your truck.	3154
1346	i held the needle in front of the patient that set off his paranoia.	3153
1347	yeah, why would i wanna make sure that my homicidal cellmate is taking the right anti-psychotics?	3150
1348	why are you so sure i'm gonna do what you say?	3150
1349	that soccer trophy you were telling me about.	3148
1350	might not be a coincidence that the pain started on the verge of a major life change.	3147
1351	you need to get cotton swabs-- but not now.	3147
1352	i'm gonna call your p.	3147
1353	you caught your boyfriend cheating that morning.	3145
1354	thanks to your generous donation, you have all morning.	3144
1355	well, far be it from me to come between two nut jobs and their elephant.	3143
1356	it's interesting that he'd pick the old mentor to judge the new one.	3142
1357	tell me about the love shack where he cheated on his bride.	3141
1358	to make him miserable or to forfeit your license?	3140
1359	what about over there?	3137
1360	you're gonna get away from him by turning into him?	3135
1361	thanks for all your help.	3134
1362	not taking your calls?	3133
1363	what did your parents do to you?	3133
1364	this is your new reality.	3132
1365	but we could end up causing another cardiac arrest.	3131
1366	i spent half my time changing diapers and the other half cleaning up my mom's vomit.	3129
1367	you do have a classified ad and a piece of metal.	3129
1368	what did your screwed-up parents do to screw up your view of parenting?	3128
1369	as soon as he breathed in all that cigar smoke, he was a dead man.	3128
1370	not sure that's relevant to the equation.	3128
1371	i'm not the bad guy here.	3125
1372	then i get the test i want and my 100 bucks.	3125
1373	we swore that we would see the elephant together.	3124
1374	actually, it's your mom's decision.	3124
1375	more clever and you'll always be one step ahead of me.	3121
1376	counts for nothing if you can't defend it.	3120
1377	i just don't want to indulge your-- lupus.	3119
1378	how about you drop it in your office?	3119
1379	great thing about assigning taub obviously fraudulent lab work is you get to watch his inner paranoiac at work.	3116
1380	well, he was all, you know, i could take stomper.	3116
1381	but there's always a chance we can't.	3116
1382	there's no way that robin gave me an std.	3116
1383	so we agreed that he would come in, but wouldn't touch the patient.	3116
1384	she lost the use of her arms and her innocence.	3115
1385	it's less dangerous than where you're headed.	3114
1386	wait, why would you think his wife poisoned him?	3114
1387	hey, maybe i don't have my father's crummy genes after all.	3113
1388	but if there's no boyfriend, where did the bruises come from?	3111
1389	we have to wheel this out to the mri.	3110
1390	i get four, and i give you two.	3110
1391	we have convened the disciplinary committee to decide the appropriate action that should be taken against dr.	3109
1392	that's why you're relieved.	3109
1393	if she likes crippled guys, i'm free for the next six minutes.	3109
1394	she said when her mom slips again, she didn't want to be there.	3109
1395	i told you i'm korean and filipino.	3108
1396	you know what that is?	3107
1397	house, all i'm accusing you of is having a connection with a patient.	3106
1398	it's your first day back-- see?	3105
1399	now, i don't care if the people who work for me are screwed up.	3104
1400	i give him the benefit of the doubt most of the time because i've seen what he can do.	3103
1401	then he'll doze off, and then in a couple hours, he'll thank us again.	3102
1402	by breaking the rules, not caring what anyone else thinks.	3101
1403	most people with his kind of money are commissioning oil paintings of their yorkshire terrier.	3101
1404	another question is, could the paresthesia be caused by an std?	3099
1405	when i was your age, i ran away.	3099
1406	house ordered a therapeutic bath first to wash off any residual chemicals from the blast.	3098
1407	do you really want to do that to her?	3096
1408	she's not drinking the coffee either.	3096
1409	so your testimony is that dr.	3096
1410	you can help with that?	3095
1411	i know what killed your son.	3095
1412	because, because this is all you get.	3094
1413	you're not gonna put her on bypass?	3094
1414	he barely said a couple of words and set the boy off.	3091
1415	the way galaxies rotate, the motion of the universe, it means there's six times more stuff than we can detect.	3090
1416	you're just setting yourself up to fail.	3086
1417	just trying to understand you.	3085
1418	and the tox screen was clean.	3084
1419	you can go to hell! why don't you kill yourself?	3084
1420	you don't want to move to portland?	3083
1421	most people give the minimum they have to give so they can enjoy what they have left.	3083
1422	'cause i was only looking to solve the case, not their lives.	3082
1423	you're not allowed out.	3081
1424	i'm not gonna let you blackmail me, house.	3080
1425	do you think i'm making this up?	3080
1426	why didn't you just tell me what you were doing?	3080
1427	i thought you had a team for that.	3079
1428	and these ones were right.	3078
1429	his mother feels it's better to do the test at a different hospital.	3078
1430	you know that everyone on that panel hates you.	3077
1431	i'm not like you, house.	3076
1432	do you have any questions before we get started?	3075
1433	i don't really care about the movie.	3073
1434	you can't let him do this.	3072
1435	he's on heparin and stable for now, but this could put him at risk for stroke or embolism.	3072
1436	this is what you call going quickly?	3072
1437	there was a problem, but.	3071
1438	now that happened either because dr.	3071
1439	weak blood vessel in the brain gets pounded on by elevated bp, causes it to expand and contract.	3067
1440	this is where you say thank you.	3067
1441	if only burnt lungs explained the passing out and paralysis.	3066
1442	you just saw him this morning.	3066
1443	the name she registered under seems to be fake, but the address is a foreclosed house.	3065
1444	we can't give you too much pain medication, or we'll make your condition worse.	3065
1445	your heart said he needed to know.	3065
1446	another dozen getting teargas hosed off them.	3064
1447	it's either gotta be his cell or his work station.	3064
1448	i can't think of another interpretation.	3060
1449	that doesn't mean you couldn't get angry.	3060
1450	i'll be doing what you would have done a year ago.	3060
1451	you're not sure of his name?	3059
1452	doesn't quite make up for never visiting-- springing you was foreman's idea.	3059
1453	i tracked down another bag of plasma from the batch they used on the donor.	3059
1454	you realize you're making house's argument for him.	3058
1455	you no longer have access to this patient.	3058
1456	but i need to see down your barrel.	3057
1457	that the heart does go on my patient is running out of time.	3057
1458	could you help with that?	3057
1459	you went out of your way to help her.	3057
1460	all i care about right now is that my husband gets better.	3056
1461	you think she wants to feel responsible for her daughter's illness?	3056
1462	other than the fact that loyalty is the basis of all meaningful relationships.	3055
1463	but it's a perfect time if you're a member of my team.	3055
1464	he has to base his decisions on what's best for the entire hospital.	3054
1465	three weeks ago, you never would have slept with a patient.	3051
1466	word is it was a celebratory slap after you completed your first-ever avm embolization.	3050
1467	out of the two donors who didn't walk out, both were negative for a potential match.	3050
1468	if my father had lived, everything would have been different.	3049
1469	you're going to thailand.	3049
1470	she has to either dump him or forgive him.	3049
1471	i don't want to tell you how to do your job, dr.	3048
1472	he really needs to know his dad just breezed in and out of his life, drunk and incoherent?	3048
1473	i sure hope this alzheimer's drug trial is worth a lot to this hospital, 'cause we're wasting a crap-load of time and manpower just to let this guy watch his mind shrivel and keep his wife miserable.	3047
1474	foreman, would you please reach under your chair?	3046
1475	does that mean you also have it?	3046
1476	the stress! and i get the runs almost every day.	3045
1477	house was like the child catcher from chitty chitty bang bang.	3045
1478	adams, he endangered himself, and he endangered the patient.	3043
1479	you're not supposed to be here.	3043
1480	although, to be fair, every man you've ever met has thought about having sex with you.	3042
1481	then leave it up to me, and just leave.	3042
1482	the place'll be a madhouse, especially since it's two miles from the rubio fight at the exact same time.	3041
1483	please, you have to help me solve this thing.	3039
1484	that's why you left him?	3038
1485	your damn anger issues are screwing with my finances.	3038
1486	you're trying to make me feel guilty because you're saving lives here.	3038
1487	house is here and apparently prepping for an operation that will probably kill a patient.	3037
1488	you're not gonna operate on her.	3037
1489	when i started giving away the money, i-- i hoped she'd want to do it with me.	3035
1490	it's amazing what people will tell you if you ask brutally enough.	3034
1491	can you wiggle your fingers for me?	3034
1492	flush him with saline, get rid of the antihistamines, then do an ekg.	3034
1493	dr.foreman said you'd try this.	3032
1494	[fink's yesterday was hard on all of us] where do we go from here and is it real or just it's working.	3031
1495	i'm not interested in another department's sloppy seconds.	3031
1496	i'll just tell you what i was-- ah, ah, ah, ah! no spoilers.	3030
1497	you're abandoning me?	3028
1498	you're not helping chase or our patient.	3027
1499	no, some guy almost caught me making out with his wife in their living room.	3025
1500	it's like a gay person being told they're really straight.	3025
1501	we all knew a psychotic episode was one of the three possible outcomes.	3025
1502	you think i did this to him?	3024
1503	get out of here, house! start the patient on plasmapheresis.	3024
1504	maybe we should leave before the police get here.	3024
1505	which would have worked if the bacteria had been out in the open.	3022
1506	and extrapolating, tomorrow you'll owe just shy of $1 million.	3022
1507	if anarchy breaks out, i plan to do what my ancestors have done throughout the ages--run.	3022
1508	was there any money in it?	3021
1509	what did you think was gonna happen?	3021
1510	speaking of which, how are your two baby girls?	3021
1511	think you're gonna have to pay off a bet?	3019
1512	it's equally boring, but it has the advantage of possibly being right.	3019
1513	you could get more time with him.	3018
1514	when you say your boyfriend hit you, it means you actually hit yourself.	3018
1515	i thought for sure there'd be some yelling or profanity, possible bloodletting.	3018
1516	you have enlarged lymph nodes, so i'd like to start by ruling out breast cancer.	3017
1517	but anything you can remember might help save his life.	3017
1518	we should biopsy the skin lesion and start him on enoxaparin.	3017
1519	i thought you wanted me to help him with his anger.	3016
1520	which means your initial diagnosis could still be right.	3015
1521	did he meet your patient with renal failure?	3013
1522	don't you guys think this is irresponsible?	3013
