id	text	count
1109	Yeah, but you're hot, so it's easier to put up with.	3382
1110	He was paralyzed in all four extremities despite the fact that the scans.	3381
1111	It sucks that there was a stabbing.	3380
1112	You two really need to do your homework with me.	3380
1113	But then these two believe that the policy of protecting American jobs starts at home.	3379
1114	Which means you didn't prove that I have a gun.	3379
1115	Lab tests show the bed tested positive for, uh, semen, vaginal secretions, saliva, and fecal matter, both human and animal.	3378
1116	Guess you can cross that off your bucket list.	3377
1117	You're really not good at reading people, are you?	3377
1118	She's not your girl, you idiot.	3375
1119	When she opened the Magic 8 Ball, that triggered a switch to a personality with a strawberry allergy.	3371
1120	She'd been helping to make the altar breads that morning, but no hard physical work or repetitive motion.	3371
1121	You know, if you wanted, you could put an end to all this.	3370
1122	It means you don't have to make that drive.	3369
1123	You'll feel better, and she'll feel what.	3368
1124	If we had, the patient would have been anesthetized hours ago, thus unable to go all Chris Brown on her ass.	3364
1125	Your mom and stepdad love you.	3364
1126	At first, I thought it might be frostbite, but I haven't really been out in the cold.	3362
1127	That's why you cried out when House shot at Taub.	3362
1128	If we hadn't gotten past that, you wouldn't be here.	3360
1129	You're nothing without me.	3358
1130	I should just drive my car didn't it turn out that he'd stolen the hot dog cart?	3357
1131	It's not all about you.	3357
1132	There's no living relatives that I know of.	3357
1133	But you don't love all your patients?	3355
1134	If it was infection, there would be some sign of it in his blood or CNS.	3354
1135	The best Halloween costumes are always the ones that need an explanation.	3354
1136	Why was it not already in the patient history?	3352
1137	Why didn't you tell me that before?	3351
1138	But you know that, which means.	3349
1139	Do you know what sound people make about him?	3349
1140	Sorry, we got to make it a fair fight, which means you're stuck with her.	3349
1141	She's not yours to fire.	3348
1142	A year on dopamine agonists, and he'll be a sex-crazed creep just like the rest of us, completely fascinated by Susie Cooper.	3347
1143	Something happened that you were upset about?	3347
1144	Pull! I'd turn around and shoot you, but apparently I'd miss.	3346
1145	It's been hard for him-- living in their house, driving down the same streets.	3336
1146	No one joins the clergy without having that epiphany.	3335
1147	Yeah, I got that from the line in his chart that says birthday clown.	3335
1148	And I will pay you not to go to anger management classes.	3335
1149	Are you thinking that maybe-- what?	3333
1150	How can there be that much tissue.	3332
1151	And you should update your resume.	3330
1152	Yah! What if he's right about the blockage but wrong about the cause?	3329
1153	But we have another option.	3328
1154	Look, I'm not sure what you were trying to achieve.	3328
1155	Because if this is just a pissing contest, you are at a severe anatomical disadvantage.	3327
1156	I knew that she was the woman I wanted to marry.	3327
1157	You think it's possible he knew what he was doing?	3326
1158	She's been sharing a toilet with the same guy for the last ten years.	3326
1159	Can you tell me what this is called?	3324
1160	These personalities that I'm supposed to have.	3324
1161	I've tapped over 30 guys and never wanted to see most of them again.	3323
1162	But they need it more than people with TB or children in Indonesia with no eyes?	3323
1163	Or he's doing an amazing thing for another human being.	3322
1164	We didn't call Social Services before because we didn't want the patient to take off.	3321
1165	Your boss uses blackmail, and you question my professional ethics?	3320
1166	It sucks, but the Filipino factories suck worse, and the schools would suck if they existed.	3320
1167	There's definitely no poisons I could have accidentally been exposed to at home.	3319
1168	Your guilt is between you and your wife.	3319
1169	And you know him as well as I do.	3319
1170	Well, then, these giant balls of medicine are not gonna work anymore.	3319
1171	Chase and Taub are back! You want me to pick up an ice-cream cake?	3319
1172	Your job description is doing what Foreman tells you to do.	3318
1173	Infected blood and tissue everywhere you look.	3317
1174	Not for your reasons.	3315
1175	Your guy just signed up to donate a kidney to my patient with renal failure.	3312
1176	If there's a little blood bubbling up, that's normal.	3312
1177	You know, if I need someone to watch her while I'm in class or, uh, on an interview.	3311
1178	It's got 106 leds, each one sending light to your eyes, slightly different wavelength.	3310
1179	Was that just so you'd enjoy saying no?	3309
1180	Are you trying to make this easy for me?	3308
1181	There was nothing owed.	3308
1182	I'm talking about your breasts.	3308
1183	You don't think I should have gone with rat?	3307
1184	Well, shouldn't you put yourself in that group?	3303
1185	I've informed Social Services of the mistake and given Jane Doe's description to the cops.	3303
1186	Took a team that was 0-6 all the way to the state finals at Long Branch.	3303
1187	Nice try, but I'm not getting in the middle.	3302
1188	And much as I'd love to hear you contradict me, I have a 7:30 appointment to explore my intimacy issues at La Scala.	3302
1189	He's also slept with her far fewer times than you have.	3300
1190	I've been trying to persuade the mother, but it's her son, so it's her call.	3297
1191	If it's not relevant to the case, I don't care.	3297
1192	You didn't choose me to oversee this because you thought I could be objective.	3297
1193	Maybe she likes the sound of my voice, which is weird because I have no genetic connection to her.	3297
1194	How do you work with a guy like that?	3296
1195	So you're just gonna let me walk out of here.	3296
1196	You're letting him get inside your head.	3295
1197	Understand your confusion.	3292
1198	They scraped and borrowed so we could go to good schools, and I worked my ass off.	3292
1199	All right, we need you to sit back and try to relax.	3291
1200	Yes, and your sanity.	3291
1201	Probably because he just turned 40 and still goes by the name Tommy .	3290
1202	Who do you think was at fault for what happened to you, Dr.	3288
1203	And Chase brought a scalpel in there.	3287
1204	You think it's a good idea for me to go right back to my old life?	3287
1205	Try to find the patient some blood that's closer to his own.	3286
1206	You showed up to tell me that you don't want to hear from me.	3284
1207	The Heparin decision didn't have anything to do with the outcome.	3283
1208	I'm not gonna listen to a guy who can't name the reindeer.	3282
1209	Before we get started, I just want to thank you all for agreeing to relocate.	3279
1210	And how did these orange smudges get on the patient files?	3276
1211	He doesn't test positive for that either.	3275
1212	, and you're gonna go back to jail.	3275
1213	After what happened to you, don't you wanna remake your life?	3275
1214	In which case, you cannot take his money.	3275
1215	You handle him and his wife.	3275
1216	And you'll never get her consent.	3273
1217	How the hell did I not see that?	3271
1218	And amusing myself at your expense.	3270
1219	I needed the cash, and, um, the locker was open.	3266
1220	And they don't dislike me.	3265
1221	It's just good to hear your voice.	3263
1222	Turned out that wasn't much of a reason to join the priesthood.	3263
1223	I know you don't want me here, but, um.	3263
1224	This was the fastest way to get it.	3262
1225	How can you be okay with this?	3261
1226	But you agree that empathy is a useful quality for doctors?	3261
1227	Ms. I gather from the silence that Chase isn't there.	3260
1228	Yes, please come back, and we'll get you started.	3258
1229	There are lots of doctors who can take care of him.	3258
1230	We don't even know if they were sleeping together.	3257
1231	Fresh plasma will replace the damaged red blood cells that are clogging his kidneys.	3253
1232	I only noticed because Chase was staring at them.	3253
1233	And your collective vomiting.	3251
1234	Are you trying to prove that I was distracted, that my judgment was compromised?	3251
1235	We've run every test and ruled out all the options.	3251
1236	There's definitely something wrong with him.	3250
1237	Which I would've noticed since I was driving right towards them.	3250
1238	People who are sick are not the only ones who need to be taken care of.	3249
1239	You thought it was insane, and yet you let it happen.	3248
1240	Why would you lie about that?	3246
1241	Gets another sleepover with da-da.	3245
1242	But it's not leaving the body like it's supposed to.	3243
1243	And somehow, you managed to con her into hanging around.	3243
1244	And you weren't before?	3240
1245	Does your ex leave a spare key anywhere?	3240
1246	You couldn't wait to squeeze out a brand-new replacement kid.	3240
1247	What was making the patient worse was not having a diagnosis.	3239
1248	If your mom abused you, Social Services won't let you go home with her.	3239
1249	Then there's nothing we can do.	3237
1250	Yeah, and then he got her drunk.	3237
1251	you need to go prepare for your hearing.	3237
1252	Now that they're being filtered out, the blood would be.	3236
1253	More annoyingly, by having me do it and deal! Of course, you know.	3234
1254	There wasn't any money missing from the scholarship fund.	3233
1255	And I told you I wasn't listening.	3232
1256	So now you're preparing a Powerpoint presentation to keep her in your garden of earthly delights.	3231
1257	I remember you saying something about how loyalty to real estate was stupid.	3230
1258	Whatever age, living on the street makes her vulnerable to malnutrition, drug use, H.I.V. , all things which could explain her symptoms.	3229
1259	You're a bit late for that.	3228
1260	You could aim a lot higher than face paint and seltzer bottles.	3228
1261	Tell the Dean that I don't want to see her.	3226
1262	I'm assuming you're thinking something genetic, because-- I'm thinking addiction.	3224
1263	Our stock dropped a couple points today with the news that he's sick.	3223
1264	Eventually, you'll pass boredom and get to bonding.	3223
1265	Because it's the truth, not because we're gonna live happily ever after.	3223
1266	My father keeps up a good front, but he's just like Emory.	3223
1267	Well, that's what happens when you date a 12-year-old.	3222
1268	You have a spare tire in your car, right?	3219
1269	You give away millions and you don't own a suit?	3219
1270	What makes it a big deal is that she should hate you.	3218
1271	Which means it's also safe to assume that he trusts you.	3217
1272	If you want, I could sweat and spit and bleed on you from time to time.	3217
1273	I could have you checked into a facility that exclusively treats mental disorders.	3216
1274	She went out of her way to defy me! She needs--damn it, you should just fire her! My apologies.	3216
1275	There wasn't any abnormal electrical activity in his E.	3215
1276	That's your follow-up?	3215
1277	Your daughter is better off without you.	3214
1278	Your parents know your call schedule?	3213
1279	So are you! She's found something she wants to build her life around.	3212
1280	And neither has the job, right?	3210
1281	Unless you're an idiot, you know why I thought Park was an idiot.	3210
1282	You do that on your own time.	3209
1283	About your disease, how it made you confess to crimes you hadn't committed.	3209
1284	Maybe she was opening a present that triggered the reaction.	3208
1285	I told my husband about you.	3206
1286	What exactly were you doing when you had your reaction?	3205
1287	Chicago has a great program, and you're a dumbass.	3205
1288	Joked about what a crappy deal you got for Manhattan?	3203
1289	You don't actually think this is neurological.	3201
1290	It's your choice to make House a useful tool or a monkey wrench.	3200
1291	There's someone I would like to call.	3200
1292	You don't even know what I just said.	3198
1293	You have any idea how that last CEO must have felt?	3197
1294	I just wanted to make sure you were cool if I go to without you.	3197
1295	The deal was a medical reason why she doesn't have sex.	3196
1296	Your job is to keep this machine running.	3193
1297	And then go back to sneaking around behind his back?	3193
1298	So you made daddy go away and you made sure junior had no reason to go looking.	3190
1299	If we increase the steroids, then either death comes slower, which means we were too late with the GAD, or death comes faster, which means we were too stupid with the infection.	3189
1300	You really got a thing for swastikas, Mendelson.	3189
1301	You handle his house.	3188
1302	Think I'm gonna triple your clinic hours?	3188
1303	I'd like to try forcing an oxygen-rich slurry into your lungs.	3187
1304	two sentences in, and you're already making promises.	3186
1305	I'm growing more and more curious by the moment.	3186
1306	Do you know what's wrong with her?	3185
1307	Yeah, the fact that we work well together.	3185
1308	Which could also be caused by choriocarcinoma, which affects the placenta, mimics pregnancy, and causes elevated BP and vaginal bleeding.	3184
1309	Means we have to explain the arrival and the departure.	3184
1310	Your parents screwed you up by not screwing you up.	3183
1311	And let me back into the clinic when Sykes is gone.	3181
1312	I heard you're on that short time, House?	3181
1313	You didn't say that before.	3181
1314	This will calm your immune system.	3180
1315	Just thought you might need someone to talk to about it.	3180
1316	And then I could donate my other organs.	3180
1317	These guys have got that covered.	3178
1318	Get in line for meds! Asofa! Why you keep helping him out?	3178
1319	The gun slipped and-- I only had blanks in it, but.	3176
1320	Yeah, I was saying I agreed with the other one.	3174
1321	Yours eluded us 'cause it was caused by antibodies from your rheumatoid arthritis.	3168
1322	Why exactly is that good for you?	3167
1323	What exactly are they building back there?	3167
1324	Who is that, your roommate?	3166
1325	My parents had $800 between them when they got here.	3166
1326	Is another one hooking up with 38-year-old married men?	3166
1327	Think she's got the self-control to wait around for three years?	3165
1328	We can go through this together.	3164
1329	It was a long time ago, but still you're curious.	3164
1330	You don't know that you will.	3163
1331	He was the only boy that liked me.	3161
1332	You don't have to do that.	3161
1333	For every good memory, there's a slew of bad ones.	3161
1334	When Vanessa was ready to quit chemo, Bobby's the one who got her to do one more round.	3161
1335	Pujols called and said the patient ran off.	3160
1336	Chesa, after giving the pics an eye or two, I can confirm that Lauren's surgeries cost her some big bikkies.	3160
1337	She couldn't handle the thought of being on meds.	3158
1338	You get a drop-down menu sorted by patient name and department.	3158
1339	This guy's the only one with symptoms.	3157
1340	Please make sure he's not disturbed for the next eight hours.	3157
1341	Foreman warned us that you'd try something.	3156
1342	You have to go see him yourself.	3156
1343	You--you meddle and force me into impossible situations.	3154
1344	How soon will they know if it's cancer?	3154
1345	That new transmission I put in your truck.	3154
1346	I held the needle in front of the patient that set off his paranoia.	3153
1347	Yeah, why would I wanna make sure that my homicidal cellmate is taking the right anti-psychotics?	3150
1348	Why are you so sure I'm gonna do what you say?	3150
1349	That soccer trophy you were telling me about.	3148
1350	Might not be a coincidence that the pain started on the verge of a major life change.	3147
1351	You need to get cotton swabs-- but not now.	3147
1352	I'm gonna call your P.	3147
1353	You caught your boyfriend cheating that morning.	3145
1354	Thanks to your generous donation, you have all morning.	3144
1355	Well, far be it from me to come between two nut jobs and their elephant.	3143
1356	It's interesting that he'd pick the old mentor to judge the new one.	3142
1357	Tell me about the love shack where he cheated on his bride.	3141
1358	To make him miserable or to forfeit your license?	3140
1359	What about over there?	3137
1360	You're gonna get away from him by turning into him?	3135
1361	Thanks for all your help.	3134
1362	Not taking your calls?	3133
1363	What did your parents do to you?	3133
1364	This is your new reality.	3132
1365	But we could end up causing another cardiac arrest.	3131
1366	I spent half my time changing diapers and the other half cleaning up my mom's vomit.	3129
1367	You do have a classified ad and a piece of metal.	3129
1368	What did your screwed-up parents do to screw up your view of parenting?	3128
1369	As soon as he breathed in all that cigar smoke, he was a dead man.	3128
1370	Not sure that's relevant to the equation.	3128
1371	I'm not the bad guy here.	3125
1372	Then I get the test I want and my 100 bucks.	3125
1373	We swore that we would see the elephant together.	3124
1374	Actually, it's your mom's decision.	3124
1375	More clever and you'll always be one step ahead of me.	3121
1376	Counts for nothing if you can't defend it.	3120
1377	I just don't want to indulge your-- Lupus.	3119
1378	How about you drop it in your office?	3119
1379	Great thing about assigning Taub obviously fraudulent lab work is you get to watch his inner paranoiac at work.	3116
1380	Well, he was all, you know, I could take Stomper.	3116
1381	But there's always a chance we can't.	3116
1382	There's no way that Robin gave me an STD.	3116
1383	So we agreed that he would come in, but wouldn't touch the patient.	3116
1384	she lost the use of her arms and her innocence.	3115
1385	It's less dangerous than where you're headed.	3114
1386	Wait, why would you think his wife poisoned him?	3114
1387	Hey, maybe I don't have my father's crummy genes after all.	3113
1388	But if there's no boyfriend, where did the bruises come from?	3111
1389	We have to wheel this out to the MRI.	3110
1390	I get four, and I give you two.	3110
1391	We have convened the disciplinary committee to decide the appropriate action that should be taken against Dr.	3109
1392	That's why you're relieved.	3109
1393	If she likes crippled guys, I'm free for the next six minutes.	3109
1394	She said when her mom slips again, she didn't want to be there.	3109
1395	I told you I'm Korean and Filipino.	3108
1396	You know what that is?	3107
1397	House, all I'm accusing you of is having a connection with a patient.	3106
1398	It's your first day back-- See?	3105
1399	Now, I don't care if the people who work for me are screwed up.	3104
1400	I give him the benefit of the doubt most of the time because I've seen what he can do.	3103
1401	Then he'll doze off, and then in a couple hours, he'll thank us again.	3102
1402	By breaking the rules, not caring what anyone else thinks.	3101
1403	Most people with his kind of money are commissioning oil paintings of their Yorkshire terrier.	3101
1404	Another question is, could the paresthesia be caused by an STD?	3099
1405	When I was your age, I ran away.	3099
1406	House ordered a therapeutic bath first to wash off any residual chemicals from the blast.	3098
1407	Do you really want to do that to her?	3096
1408	She's not drinking the coffee either.	3096
1409	So your testimony is that Dr.	3096
1410	You can help with that?	3095
1411	I know what killed your son.	3095
1412	Because, because This is all you get.	3094
1413	You're not gonna put her on bypass?	3094
1414	He barely said a couple of words and set the boy off.	3091
1415	The way galaxies rotate, the motion of the Universe, it means there's six times more stuff than we can detect.	3090
1416	You're just setting yourself up to fail.	3086
1417	Just trying to understand you.	3085
1418	And the tox screen was clean.	3084
1419	You can go to hell! Why don't you kill yourself?	3084
1420	You don't want to move to Portland?	3083
1421	Most people give the minimum they have to give so they can enjoy what they have left.	3083
1422	'Cause I was only looking to solve the case, not their lives.	3082
1423	You're not allowed out.	3081
1424	I'm not gonna let you blackmail me, House.	3080
1425	Do you think I'm making this up?	3080
1426	Why didn't you just tell me what you were doing?	3080
1427	I thought you had a team for that.	3079
1428	And these ones were right.	3078
1429	His mother feels it's better to do the test at a different hospital.	3078
1430	You know that everyone on that panel hates you.	3077
1431	I'm not like you, House.	3076
1432	Do you have any questions before we get started?	3075
1433	I don't really care about the movie.	3073
1434	You can't let him do this.	3072
1435	He's on Heparin and stable for now, but this could put him at risk for stroke or embolism.	3072
1436	This is what you call going quickly?	3072
1437	There was a problem, but.	3071
1438	Now that happened either because Dr.	3071
1439	Weak blood vessel in the brain gets pounded on by elevated BP, causes it to expand and contract.	3067
1440	This is where you say thank you.	3067
1441	If only burnt lungs explained the passing out and paralysis.	3066
1442	You just saw him this morning.	3066
1443	The name she registered under seems to be fake, but the address is a foreclosed house.	3065
1444	We can't give you too much pain medication, or we'll make your condition worse.	3065
1445	Your heart said he needed to know.	3065
1446	Another dozen getting teargas hosed off them.	3064
1447	It's either gotta be his cell or his work station.	3064
1448	I can't think of another interpretation.	3060
1449	That doesn't mean you couldn't get angry.	3060
1450	I'll be doing what you would have done a year ago.	3060
1451	You're not sure of his name?	3059
1452	Doesn't quite make up for never visiting-- Springing you was Foreman's idea.	3059
1453	I tracked down another bag of plasma from the batch they used on the donor.	3059
1454	You realize you're making House's argument for him.	3058
1455	You no longer have access to this patient.	3058
1456	But I need to see down your barrel.	3057
1457	That the heart does go on My patient is running out of time.	3057
1458	Could you help with that?	3057
1459	You went out of your way to help her.	3057
1460	All I care about right now is that my husband gets better.	3056
1461	You think she wants to feel responsible for her daughter's illness?	3056
1462	Other than the fact that loyalty is the basis of all meaningful relationships.	3055
1463	But it's a perfect time if you're a member of my team.	3055
1464	He has to base his decisions on what's best for the entire hospital.	3054
1465	Three weeks ago, you never would have slept with a patient.	3051
1466	Word is it was a celebratory slap after you completed your first-ever AVM embolization.	3050
1467	Out of the two donors who didn't walk out, both were negative for a potential match.	3050
1468	If my father had lived, everything would have been different.	3049
1469	You're going to Thailand.	3049
1470	She has to either dump him or forgive him.	3049
1471	I don't want to tell you how to do your job, Dr.	3048
1472	He really needs to know his dad just breezed in and out of his life, drunk and incoherent?	3048
1473	I sure hope this Alzheimer's drug trial is worth a lot to this hospital, 'cause we're wasting a crap-load of time and manpower just to let this guy watch his mind shrivel and keep his wife miserable.	3047
1474	Foreman, would you please reach under your chair?	3046
1475	Does that mean you also have it?	3046
1476	The stress! And I get the runs almost every day.	3045
1477	House was like the child catcher from chitty chitty bang bang.	3045
1478	Adams, he endangered himself, and he endangered the patient.	3043
1479	You're not supposed to be here.	3043
1480	Although, to be fair, every man you've ever met has thought about having sex with you.	3042
1481	Then leave it up to me, and just leave.	3042
1482	The place'll be a madhouse, especially since it's two miles from the Rubio fight at the exact same time.	3041
1483	Please, you have to help me solve this thing.	3039
1484	That's why you left him?	3038
1485	Your damn anger issues are screwing with my finances.	3038
1486	You're trying to make me feel guilty because you're saving lives here.	3038
1487	House is here and apparently prepping for an operation that will probably kill a patient.	3037
1488	You're not gonna operate on her.	3037
1489	When I started giving away the money, I-- I hoped she'd want to do it with me.	3035
1490	It's amazing what people will tell you if you ask brutally enough.	3034
1491	Can you wiggle your fingers for me?	3034
1492	Flush him with saline, get rid of the antihistamines, then do an EKG.	3034
1493	Dr.Foreman said you'd try this.	3032
1494	[Fink's Yesterday Was Hard On All of Us] Where do we go from here and is it real or just It's working.	3031
1495	I'm not interested in another department's sloppy seconds.	3031
1496	I'll just tell you what I was-- Ah, ah, ah, ah! No spoilers.	3030
1497	You're abandoning me?	3028
1498	You're not helping Chase or our patient.	3027
1499	No, some guy almost caught me making out with his wife in their living room.	3025
1500	It's like a gay person being told they're really straight.	3025
1501	We all knew a psychotic episode was one of the three possible outcomes.	3025
1502	You think I did this to him?	3024
1503	Get out of here, House! Start the patient on plasmapheresis.	3024
1504	Maybe we should leave before the police get here.	3024
1505	Which would have worked if the bacteria had been out in the open.	3022
1506	And extrapolating, tomorrow you'll owe just shy of $1 million.	3022
1507	If anarchy breaks out, I plan to do what my ancestors have done throughout the ages--run.	3022
1508	Was there any money in it?	3021
1509	What did you think was gonna happen?	3021
1510	Speaking of which, how are your two baby girls?	3021
1511	Think you're gonna have to pay off a bet?	3019
1512	it's equally boring, but it has the advantage of possibly being right.	3019
1513	You could get more time with him.	3018
1514	When you say your boyfriend hit you, it means you actually hit yourself.	3018
1515	I thought for sure there'd be some yelling or profanity, possible bloodletting.	3018
1516	You have enlarged lymph nodes, so I'd like to start by ruling out breast cancer.	3017
1517	But anything you can remember might help save his life.	3017
1518	We should biopsy the skin lesion and start him on enoxaparin.	3017
1519	I thought you wanted me to help him with his anger.	3016
1520	Which means your initial diagnosis could still be right.	3015
1521	Did he meet your patient with renal failure?	3013
1522	Don't you guys think this is irresponsible?	3013
1523	I don't have time to teach you to act like one.	3012
1524	Closest hospital with an opening in your specialty is 45 minutes away.	3012
1525	That's why House used the hurt boyfriend story.	3012
1526	Since I have my kids for the next two days, I need a babysitter.	3012
1527	Explains esophageal ulcers and her other symptoms.	3012
1528	You're angry because your kid died.	3011
1529	You started college a semester late because you left high school a semester late because you had five incompletes in your junior year.	3011
1530	Then he's allergic to something not on the tests.	3011
1531	And you're a super-duper audience.	3011
1532	Maybe I was an idiot before and I'm not one now.	3011
1533	I know you don't think I'm an idiot.	3009
1534	It explains the paralysis, the bleeding, the heart and kidney issues, everything.	3009
1535	In which case, I will be teaching you my secret homey handshake.	3008
1536	Or it's your family, some kind of immigrant pride thing.	3008
1537	What are you doing with her?	3008
1538	Do I need to pull out another card?	3006
1539	People donate shoes and suits all the time.	3006
1540	The only people who don't want it are either sick, dead, or lying.	3006
1541	Well, then what's this, then?	3006
1542	How could you keep this from me?	3004
1543	Not when we were together.	3004
1544	Or she ripped off the band-aid too late.	3003
1545	You're a moron and a coward.	3002
1546	How do you know your boyfriend's okay?	3001
1547	Are you sorry about what you did?	3000
1548	Did you use metaphors for your old team?	2999
1549	Wednesday, 2:43 p.m. , a black Pawn will believe he's the black King and attempt to capture the.	2998
1550	is the only thing that keeps me here.	2997
1551	You only have Park because she's on neurology's tab.	2997
1552	That was the whole point.	2997
1553	Now, if I punched him in the face, that he could prove.	2997
1554	Well, I'll try, but they spray so much pesticide I'm surprised we're alive.	2997
1555	The part where he said any parent who uses day care should ship their child across the country?	2996
1556	You sure you don't want to wait till after he answers your question?	2996
1557	So there's something wrong with her.	2996
1558	Someone been using your head as a soccer ball?	2996
1559	I wanted you to move on with your life.	2993
1560	Ever since then, he's been acting like he's actually trying to get me fired.	2992
1561	Wonder what the committee's gonna make of that.	2989
1562	Wait, you understand him?	2989
1563	Are you going to have me fired for bad manners?	2988
1564	If the patient's using drugs, cocaine could have caused an arterial spasm in his brain.	2988
1565	At least you two have that in common.	2988
1566	Foreman is transferring our guy to Princeton General as soon as there's a bed available.	2987
1567	They just don't usually broadcast all of them at the same time.	2986
1568	You never told me what caused your accident.	2986
1569	You don't write people up for mouthing off, do you?	2985
1570	You give away two kidneys, and you die.	2981
1571	How could the rest of us possibly understand?	2981
1572	According to Foreman, they're only for DDxing people who are still alive.	2981
1573	That explains everything but the lymph nodes.	2980
1574	Your mom knows she messed up.	2979
1575	Yes, and they want a controlling interest.	2979
1576	So I hear that La Crosse, Wisconsin has got the world's largest beer can.	2979
1577	There is absolutely no part of that sentence that is true.	2977
1578	I'm here for the free flu shot.	2976
1579	You're clearly not grasping at straws 'cause you're clearly not emotionally involved.	2975
1580	25 donors contributed to the plasma that the lung donor got.	2975
1581	It's hardly authentic, coming to a newfangled clinic, especially with a Yankee doctor.	2974
1582	It's the greatest mystery there is-- the theory of everything.	2974
1583	I'll clear it with your parole officer.	2974
1584	Have your boyfriend give me those samples.	2973
1585	At least 16, and I need them Friday at noon.	2973
1586	I also took $10,000 from the harvest scholarship fund, and I lost it gambling.	2972
1587	Your altruism was always a symptom.	2972
1588	Convent lets you have this?	2971
1589	But each time, it's just the best.	2971
1590	Yeah, it's the word might that bumps me.	2969
1591	What's somewhere he could see the kids arrive?	2969
1592	But I was wrong to try to push you out of my life.	2968
1593	But how can you not be traumatized?	2968
1594	Did I mention they come and go?	2966
1595	And you said I wouldn't be able to help it.	2966
1596	There's nothing profound here.	2965
1597	He wandered out of the sandbox into the street, into the path of a moving car.	2965
1598	You have no idea how bad I feel about it.	2964
1599	No, I'm just saying what he's doing doesn't seem rational, which makes me think it's rational in a way I'm not privy to.	2964
1600	The neuro symptoms and the rash were both signs of an underlying disease.	2964
1601	There's only one way to find out.	2963
1602	That makes much more sense than the nuclear option of ruining both our lives.	2963
1603	And get the real story on clown, senior's death.	2961
1604	So it's either not sclerosis or it's extremely aggressive sclerosis.	2961
1605	but we infer their existence because of the effect they have on the star they orbit.	2959
1606	We need to get him to the point he was at last night.	2958
1607	I realize this is probably a rhetorical question-- why are you stealing my stuff?	2956
1608	But that'll destroy the good lung too.	2956
1609	And they were, in fact, twins.	2955
1610	Too late for your eyesight.	2955
1611	It's just you have to go.	2954
1612	It's why I wanted to work with you.	2953
1613	As soon as you admit that you're a confused mess, sure.	2953
1614	What are you guys talking about?	2952
1615	At least I talked, and you stared at me eerily.	2951
1616	I took that scalpel for you.	2947
1617	Here's your new office.	2947
1618	His liver's not synthesizing proteins, so fluid is leaking out of his blood vessels.	2946
1619	Maybe I should just accept the patient's death, if getting help can lead to awkwardness.	2945
1620	That'd mean the damage was permanent.	2944
1621	I don't wanna give you money because you're an ass.	2944
1622	You're not getting enough oxygen.	2941
1623	It's your perfect patient.	2941
1624	Does there have to be some dramatic moment where the skies part?	2941
1625	If it's only in his epithelium, it wouldn't show up in his chest X-ray.	2940
1626	We need you to sit, focus, and answer our questions.	2939
1627	Chase is just looking in your throat.	2938
1628	I don't know if you're trying to make me angry.	2938
1629	This is just you haggling, right?	2937
1630	Yeah, why bother telling a guy he has a tumor growing in his head?	2937
1631	But Orthopedics is still squatting in two thirds of my office, which is weird, 'cause you got a large check last night.	2937
1632	Totally offsets the stench of suffereing and death.	2935
1633	Unless you're a locksmith or an electrician with political contacts, I'm busy.	2935
1634	The dining room's on the other side of that wall.	2934
1635	Well, the neighbors put in a pool, so he's been spending a lot of time over there.	2933
1636	I'll admit I was weak for a moment, but I'm not doing this.	2933
1637	Forget nun, you slept with a patient?	2931
1638	Priests and nuns were the closest I had to family.	2931
1639	You asked me to call and recommend you.	2929
1640	That's 'cause he's retooled the ol' todger.	2929
1641	If he has masto, he'll go into anaphylactic shock and won't be able to breathe again.	2929
1642	I can't believe you did that.	2929
1643	So, at 6:00 a.m. , the patient wakes up, and the first thing he sees.	2929
1644	So your daughter was wrong.	2928
1645	You have to give him something he values more than honor.	2927
1646	If she dies, we'll be in the middle of a brand-new investigation.	2924
1647	Complexes of large, y-shaped antibodies were clogging up your blood vessels, causing your organs to shut down one by one.	2923
1648	The fact that he's dead makes it more interesting.	2923
1649	Don't get your hopes up.	2922
1650	If you're looking for someone to blame.	2921
1651	I didn't want the city to know about it.	2920
1652	Ugh! We hear you're gonna need an incentive to get all my pills by tomorrow.	2920
1653	Now that they know, they'll report me.	2918
1654	What's your patient's status?	2917
1655	Clever tactic, pretending you're not interested anymore.	2917
1656	Alcoholism and Berry aneurysm are both valid theories.	2916
1657	Is this theory more promising than the others?	2914
1658	You're not giving it to me, are you?	2914
1659	That's why you wanted companionship.	2913
1660	So if I give you $200,000, I'll feel smart and pretty.	2912
1661	The aneurysm is just another symptom.	2911
1662	And mother is an abbreviation.	2910
1663	That's why you were late.	2910
1664	You need to check this out.	2909
1665	How do you know about ceftriaxone?	2908
1666	I told him because it was the right thing to do.	2906
1667	No, so you can stop bleeding out of your ear.	2905
1668	Your small airways are collapsing.	2905
1669	You were cagey about where you were going.	2905
1670	'Cause that doctor didn't believe you?	2904
1671	Well, if you really want to thank me, my department's not really a department.	2902
1672	Did you just do that?	2902
1673	I'm a neurologist over at-- I know who you are.	2901
1674	It's not my problem if you go back to prison.	2901
1675	Maybe it's your character.	2900
1676	Could you just lower your voice?	2900
1677	I thought I was right about the rash.	2899
1678	It's the best thing for him.	2898
1679	It wasn't your fault.	2898
1680	There's a reason we're locked away from nice, normal people.	2898
1681	His late father was a circus clown.	2898
1682	If it makes you feel better to think that.	2897
1683	How long has your daughter had trouble breathing?	2897
1684	Cold can be protective to the brain, but there is a possibility of damage.	2897
