id	text	count
LR5000400556 26544	LR5000400556 AS::Discovery_Sport HSE Luxury	4
LR5000400556 26544	LR5000400556 ILSA::Discovery_Sport TD4 2.0 180PS HSE	4
LR5000400557 26544	LR5000400557 AS::Discovery_Sport HSE Luxury	2
LR5000400557 26544	LR5000400557 ILSA::Discovery_Sport TD4 2.0 180PS HSE Luxury	2
LR5000400561 26546	LR5000400561 AS::Discovery_Sport HSE Luxury	11
LR5000400561 26546	LR5000400561 ILSA::Discovery_Sport SD4 2.0 240PS HSE	11
LR5000400564 5161	LR5000400564 AS::Discovery_Sport HSE Luxury	11
LR5000400564 5161	LR5000400564 ILSA::Discovery_Sport 2.0 240PS SE	11
LR5000400565 5161	LR5000400565 AS::Discovery_Sport HSE Luxury	8
LR5000400565 5161	LR5000400565 ILSA::Discovery_Sport 2.0 240PS HSE	8
LR5000416279 26168	LR5000416279 AS::Velar R-Dynamic R250	1
LR5000416279 26168	LR5000416279 ILSA::Velar 2.0P 249 R-Dynamic SE	1
LR5000449310 26166	LR5000449310 AS::Velar R-Dynamic D240	3
LR5000449310 26166	LR5000449310 ILSA::Velar 2.0D 240 S	3
LR5000449313 26166	LR5000449313 AS::Velar R-Dynamic D240	5
LR5000449313 26166	LR5000449313 ILSA::Velar 2.0D 240 R-Dynamic S	5
LR5000449332 26168	LR5000449332 AS::Velar R-Dynamic R250	45
LR5000449332 26168	LR5000449332 ILSA::Velar 2.0P 249 R-Dynamic S	45
LR5000449335 26168	LR5000449335 AS::Velar R-Dynamic R250	1
LR5000449335 26168	LR5000449335 ILSA::Velar 2.0P 249 R-Dynamic SE	1
MB166075 5951	MB166075 AS::GLE-Klasse Mercedes-AMG GLE 63 S	10
MB166075 5951	MB166075 ILSA::GLE 63 S AMG 4MATIC ОС	10
MB205045 5792	MB205045 AS::C-Klasse C 250 «Особая серия»	3
MB205045 5792	MB205045 ILSA::C 250	3
MB205045 5794	MB205045 AS::C-Klasse C 250 Sport	3
MB205045 5794	MB205045 ILSA::C 250	3
MB47025213 30022	MB47025213 AS::X-Klasse X 350d Progressive	31
MB47025213 30022	MB47025213 ILSA::X 350 d 4MATIC PROGRESSIVE	31
NiTTRNLQYT32UQA----C 29133	NiTTRNLQYT32UQA----C AS::X-Trail SE Яндекс Авто	46
NiTTRNLQYT32UQA----C 29133	NiTTRNLQYT32UQA----C ILSA::X-Trail 1.6d 6MT SE 4WD	46
Pe1PP7CMPKBMD0IYC0 29874	Pe1PP7CMPKBMD0IYC0 AS::5008 Crossway	8
Pe1PP7CMPKBMD0IYC0 29874	Pe1PP7CMPKBMD0IYC0 ILSA::5008 Crossway 2.0 BlueHDi 150hp 6AT	8
Pe1PP7CMPKUMD0IYC0 29875	Pe1PP7CMPKUMD0IYC0 AS::5008 Crossway	13
Pe1PP7CMPKUMD0IYC0 29875	Pe1PP7CMPKUMD0IYC0 ILSA::5008 Crossway 1.6 THP 150hp 6AT	13
Po97ABE1 25764	Po97ABE1 AS::Panamera 4 E-Hybrid Executive	2
Po97ABE1 25764	Po97ABE1 ILSA::Panamera 4 E-Hybrid	2
Po97AFH1 25764	Po97AFH1 AS::Panamera 4 E-Hybrid Executive	2
Po97AFH1 25764	Po97AFH1 ILSA::Panamera Turbo S E-Hybrid	2
SbOU36RPRESCVT18ZN 28539	SbOU36RPRESCVT18ZN AS::Outback Premium ES ZN	1
SbOU36RPRESCVT18ZN 28539	SbOU36RPRESCVT18ZN ILSA::Outback 3.6R-S Premium ES CVT	1
Vo53603130C173 28824	Vo53603130C173 AS::XC40 T5 AWD Momentum	1
Vo53603130C173 28824	Vo53603130C173 ILSA::XC40 T5 Inscription 8AT AWD	1
Vo53603130C173 28825	Vo53603130C173 AS::XC40 T5 AWD Inscription	1
Vo53603130C173 28825	Vo53603130C173 ILSA::XC40 T5 Inscription 8AT AWD	1
Vo53672110C173 28812	Vo53672110C173 AS::XC40 D3 AWD	6
Vo53672110C173 28812	Vo53672110C173 ILSA::XC40 D3 8AT AWD	6
Vo53672110C173 28815	Vo53672110C173 AS::XC40 D3 AWD R-Design	6
Vo53672110C173 28815	Vo53672110C173 ILSA::XC40 D3 8AT AWD	6
Vo53672110D173 28808	Vo53672110D173 AS::XC40 D3	1
Vo53672110D173 28808	Vo53672110D173 ILSA::XC40 D3 8AT	1
Vo53672110D173 28810	Vo53672110D173 AS::XC40 D3 Inscription	1
Vo53672110D173 28810	Vo53672110D173 ILSA::XC40 D3 8AT	1
Vo53672110D173 28811	Vo53672110D173 AS::XC40 D3 R-Design	1
Vo53672110D173 28811	Vo53672110D173 ILSA::XC40 D3 8AT	1
Vo53672130D173 28808	Vo53672130D173 AS::XC40 D3	1
Vo53672130D173 28808	Vo53672130D173 ILSA::XC40 D3 Inscription 8AT	1
Vo53672130D173 28810	Vo53672130D173 AS::XC40 D3 Inscription	1
Vo53672130D173 28810	Vo53672130D173 ILSA::XC40 D3 Inscription 8AT	1
Vo53672130D173 28811	Vo53672130D173 AS::XC40 D3 R-Design	1
Vo53672130D173 28811	Vo53672130D173 ILSA::XC40 D3 Inscription 8AT	1
