id	text	count
2116	Not even at his funeral.	1
2117	Not even close.	1
2118	Not everything has an agenda.	1
2119	Not exactly.	1
2120	Not for the Dean of Medicine.	1
2121	Not for your reasons.	1
2122	Not going back, and that look of shock is elitist and offensive.	1
2123	Not great.	1
2124	Not here in the states.	1
2125	Not if he took aspirin.	1
2126	Not if the vomiting's persistent.	1
2127	Not if we get him a liver transplant first and then treat him with a broad spectrum.	1
2128	Not initially.	1
2129	Not interesting.	1
2130	Not leaving me.	1
2131	Not literally.	1
2132	Not looking for anything serious.	1
2133	Not mine.	1
2134	Not much of anything.	1
2135	Not necessarily.	1
2136	Not once I call Social Services.	1
2137	Not only was there a gut tuck, nose tuck, and arse tuck, but her new, fake norks stick out like nuts on a mutt.	1
2138	Not out loud, but you're figuring that joint pain, plus fever, plus a low lifestyle equals a ceftriaxone prescription.	1
2139	Not outside the walls of this hospital.	1
2140	Not quite sure what box to check here.	1
2141	Not right now.	1
2142	Not seeing an embryo in the fallopian tube.	1
2143	Not sick.	1
2144	Not some hipster thing.	1
2145	Not spy.	1
2146	Not sure that's-- - What if I bet him $200 I will get fired.	1
2147	Not sure that's relevant to the equation.	1
2148	Not sure the amount is relevant.	1
2149	Not sure what this is.	1
2150	Not taking your calls?	1
2151	Not that I wasn't struggling with it.	1
2152	Not that much to the first, and not at all to the second.	1
2153	Not touching anyone.	1
2154	Not true.	1
2155	Not unless that file has a file in it.	1
2156	Not usually.	1
2157	Not what I meant.	1
2158	Not when we were together.	1
2159	Not with normal posterior column function.	1
2160	Not with this fever.	1
2161	Not worried.	1
2162	Not worth more than my honor.	1
2163	Not.	1
2164	Note to self.	1
2165	Nothing is ever over.	1
2166	Nothing is tamper-proof.	1
2167	Nothing out of the ordinary at work or at home.	1
2168	Nothing wrong except a common bladder infection.	1
2169	Nothing! You can't prove otherwise.	1
2170	Noradrenaline and near-death experiences.	1
2171	Normal ace level.	1
2172	Normal pressure hydrocephalus going twice.	1
2173	Not a fan of guns I take it.	1
2174	Not a fungal infection.	1
2175	Not a good choice.	1
2176	Not a lot of them.	1
2177	Not a Pheochromocytoma.	1
2178	Not about anything medical, but my metaphors were perfect.	1
2179	Not absolutely.	1
2180	Not all migraines present that way.	1
2181	Not all of them.	1
2182	Not an irrational thought.	1
2183	Nobody knows I'm here.	1
2184	Nobody move.	1
2185	Nobody sees me.	1
2186	Nobody.	1
2187	Nobody's here to bust you, iris.	1
2188	None at all.	1
2189	None of his samples test positive for anything.	1
2190	None of this is fun, House.	1
2191	Non-Hodgkin's lymphoma, and.	1
2192	Nope, I'm here.	1
2193	Myocarditis wouldn't cause a seizure.	1
2194	Myocarditis.	1
2195	Nah, I'm a black, gay gypsy.	1
2196	Nah, that's not gonna do it.	1
2197	Name should've been a giveaway.	1
2198	Neck veins are flat.	1
2199	Need a lift tomorrow?	1
2200	Need an EPI.	1
2201	Need some droperidol in here! I gotta go! He was hallucinating he was being attacked by bears.	1
2202	Negative A.N.A.	1
2203	Negative chest X-rays aren't.	1
2204	Negative for all our other exposures.	1
2205	Negative.	1
2206	Neither did I.	1
2207	Neither have you-- Analyze it however you like.	1
2208	Neither of us is ready to give up on the marriage.	1
2209	Neither of you stepped out between periods, get beer, pick up a pizza?	1
2210	Never afraid to show his emotions.	1
2211	Never knew you were such a tramp.	1
2212	Never mind Bride of the Monster.	1
2213	Never mind.	1
2214	Never said anything about the patient's husband.	1
2215	Never was raped, not raped-raped.	1
2216	New girl, meet newer girl, and vice versa.	1
2217	New life, new look.	1
2218	New office furniture.	1
2219	New team, old team.	1
2220	News rankings.	1
2221	Next thing I knew, I was laying on my back.	1
2222	Next time, you could probably drop the undercover act.	1
2223	Nice clothes and anger.	1
2224	Nice idea.	1
2225	Nice move, boss.	1
2226	Nice painting.	1
2227	Nice to meet you, Dr.	1
2228	Nice to meet you.	1
2229	nice touch.	1
2230	Nice try, but I'm not getting in the middle.	1
2231	Nice try.	1
2232	No, not at all.	1
2233	No, now they're sore.	1
2234	No, paralysis was first.	1
2235	No, she doesn't.	1
2236	No, she's guilty.	1
2237	No, shh.	1
2238	No, so you can stop bleeding out of your ear.	1
2239	No, some guy almost caught me making out with his wife in their living room.	1
2240	No, thanks.	1
2241	No, that wouldn't chew up the bone that fast.	1
2242	No, that's serious contraband.	1
2243	No, the part where he said that baby doesn't need you.	1
2244	No, then they might stop.	1
2245	No, there's no reason to search for a bodily rash since lupus doesn't usually present that way.	1
2246	No, there's not even a bottle of wite-out in this place.	1
2247	No, they don't.	1
2248	No, they were stupid too.	1
2249	No, this is me helping me.	1
2250	No, wait.	1
2251	No, we already tested his liver enzymes.	1
2252	No, we are not.	1
2253	No, we don't.	1
2254	No, we shouldn't.	1
2255	No, we're taking the case because no one knows what's wrong with him.	1
2256	No, you didn't.	1
2257	No, you don't say no.	1
2258	No, you don't.	1
2259	No, you idiot.	1
2260	No, you wanna like boring.	1
2261	Most good doctors are weird.	1
2262	Most happiness is.	1
2263	Most jobs require at least basic word processing skills.	1
2264	Most likely meds will be enough.	1
2265	Most medication exacerbates the condition.	1
2266	Most people find it easier to ignore the truth.	1
2267	Most people give the minimum they have to give so they can enjoy what they have left.	1
2268	Most people with his kind of money are commissioning oil paintings of their Yorkshire terrier.	1
2269	move the company and cost thousands of employees their jobs.	1
2270	Move your ass, Mr.	1
2271	Move your cane, please.	1
2272	Moved around a lot.	1
2273	Moving on to the G.E. junction.	1
2274	Like you have?	1
2275	M-make me want to have sex?	1
2276	My, uh, my back hurts.	1
2277	My, uh, my eye feels weird.	1
2278	My.	1
2279	So whose urine is that?	1
2280	So why did chelation make the lungs worse?	1
2281	So why didn't you want to go with her this morning?	1
2282	So why don't you do the smart thing here?	1
2283	So why the shoulder pain?	1
2284	So you busted out the sulfur dioxide stink bomb?	1
2285	So you come back to the same building you've worked in for years.	1
2286	So you do realize that it is unacceptable to hit someone in the workplace?	1
2287	So you don't date anyone unless I put the idea in your head.	1
2288	So you guys are trying to manipulate me by playing good cop/good cop?	1
2289	So you just ran away, lived with friends, and partied with guys that you knew your parents would hate.	1
2290	So you just wanted to look pretty on TV.	1
2291	So you made daddy go away and you made sure junior had no reason to go looking.	1
2292	So you need to prove your superiority.	1
2293	So you treated with steroids.	1
2294	So you wanna research it?	1
2295	So you want twice as many of them disrespected?	1
2296	So you'll let him go?	1
2297	So your daughter was wrong.	1
2298	So your testimony is that Dr.	1
2299	So you're just gonna let me walk out of here.	1
2300	So you're saying I got the clap?	1
2301	So you're taking bribes to plunder graves, and I need to show respect.	1
2302	So you're zen about it but won't let go of your anger toward House?	1
2303	So, at 6:00 a.m. , the patient wakes up, and the first thing he sees.	1
2304	So, yeah, you'll treat him for lupus.	1
2305	So are we gonna spend the rest of eternity in a lake of fire while pointy-tailed demons poke at us with sticks?	1
2306	So are you! She's found something she wants to build her life around.	1
2307	So as much as my better nature really wants to give you a pass.	1
2308	So best-case scenario, I've just had a glimpse into his future?	1
2309	So can I get back to work?	1
2310	So do I wish mom had used a gun instead of a bottle?	1
2311	So do you.	1
2312	So don't tell him.	1
2313	So either you're so insecure that you feel like you need to always have the upper hand, or you're so arrogant that the notion of a favor is insulting to you.	1
2314	So for the past few months I've been.	1
2315	So forget being sorry.	1
2316	So glad I was wrong.	1
2317	So glad you're on board.	1
2318	So go back to work at the hospital.	1
2319	So he could die before he gets one.	1
2320	So he has two types of people inside of him.	1
2321	So he was obviously afraid of something.	1
2322	So I can look at them.	1
2323	So I chose night.	1
2324	So I decided, if I was gonna be the grown-up, I'd rather do it on my own terms.	1
2325	So I for sure got lung cancer?	1
2326	So I found a way to let you know to not be late.	1
2327	So I had Park follow you.	1
2328	So I had to convince you that I'd given up looking.	1
2329	So I hear that La Crosse, Wisconsin has got the world's largest beer can.	1
2330	So I heard.	1
2331	So I made a terrible mistake.	1
2332	So I really have no choice.	1
2333	So if I give you $200,000, I'll feel smart and pretty.	1
2334	So I'm gonna be completely cured.	1
2335	So I'm just lying about everything?	1
2336	So I'm right.	1
2337	So is House.	1
2338	So it's either not sclerosis or it's extremely aggressive sclerosis.	1
2339	So it's really over $100?	1
2340	So I've heard.	1
2341	So many children of your own.	1
2342	So maybe a solvent or detergent?	1
2343	So maybe she's lying.	1
2344	So much for genetics mattering.	1
2345	So much.	1
2346	So now you're preparing a Powerpoint presentation to keep her in your garden of earthly delights.	1
2347	So now you're pretending to be on call so that your overly protective boyfriend won't find out that you got groped.	1
2348	So that must have been nice, having Ruby and the baby under one roof.	1
2349	So that we can assign blame instead of recognizing that bad things sometimes happen.	1
2350	So that's really weird.	1
2351	So the husband has a sore throat, takes an aspirin without her knowing, realizes he's got a sore throat, takes an aspirin, realizes he's got a sore throat.	1
2352	So there's something wrong with her.	1
2353	So they thought the patient would be better by now.	1
2354	So they'll never testify against me.	1
2355	So this is the family's best hope.	1
2356	So this is you trying to help me?	1
2357	So this isn't diabetes?	1
2358	So this was a team-building exercise?	1
2359	So we agreed that he would come in, but wouldn't touch the patient.	1
2360	So we discussed it a little longer, and House decided to treat with Heparin.	1
2361	So we figured the patient inhaled the extra large dose of hydrofluoric acid and.	1
2362	So we're back to square none?	1
2363	So we're good?	1
2364	So we've got nothing.	1
2365	So what do you think-- is the patient paranoid or am I?	1
2366	So what would your husband do on a Saturday morning?	1
2367	So what's next for you?	1
2368	So what's the answer?	1
2369	So when I see symptoms magically show up right when you need them-- And I was your boss for seven years.	1
2370	So who cheated on you?	1
2371	S.T.D. panel was negative.	1
2372	S08E05 The Confession By Mikhel for: Subtitulos.	1
2373	Said he'd have his decision tomorrow.	1
2374	Said she ran away because her daddy didn't love her.	1
2375	Said the divorced woman to the divorced man.	1
2376	Said to tell you he's no longer your patient.	1
2377	Saline flow is down to 10 ccs.	1
2378	Saline's flushing it forward but getting no return.	1
2379	Same reason he'd never tell you that he's thought about having sex with you.	1
2380	Same thing happened to me.	1
2381	Sarcoidosis could be inflamed by the treatment.	1
2382	Sarcoidosis.	1
2383	Save people's lives instead of just their noses?	1
2384	Save your asses.	1
2385	Saving one life is good.	1
2386	Saving two is better.	1
2387	Saving us both from contraband charges.	1
2388	Say what?	1
2389	Say you're right.	1
2390	Saying no will cause both of us pain.	1
2391	Saying yes will cause both of us pleasure.	1
2392	Says so in the file.	1
2393	Says the doctors here can no longer be objective since the stabbing.	1
2394	Scalpel.	1
2395	Scam extra Vicodin, back to jail.	1
2396	Schizophrenia doesn't cause skin ulcers or fevers.	1
2397	Scotch.	1
2398	Screen tested it yesterday and shot it today.	1
2399	Screw that.	1
2400	Screw the parents.	1
2401	Screwed up is your best case.	1
2402	Search the home for toxic plants, methyl bromide, any medications.	1
2403	Second half of my plan might need work.	1
2404	Second-guessing my best doctors shouldn't be one of them.	1
2405	See if I can handle working with him.	1
2406	see if you can get him to go back into v-fib again.	1
2407	See what a tough spot I'm in?	1
2408	See ya.	1
2409	See you tomorrow morning.	1
2410	Robbie?	1
2411	Robert.	1
2412	Robert?	1
2413	ROFL.	1
2414	Rollo followed me in and took it.	1
2415	Root canal and Berger's.	1
2416	Root canal, if done correctly, doesn't look like kidney disease.	1
2417	'Round-the-clock or not, parenting's an impossible job.	1
2418	Rubbing alcohol, vinegar.	1
2419	Ruby dropped her off.	1
2420	Rug burns.	1
2421	Run CSF tests.	1
2422	Running away from home is a time-honored tradition, but you're not doing it to flee your parents.	1
2423	Rupert Murdoch?	1
2424	Reasonable theory, supported by the evidence.	1
2425	Rebuttal.	1
2426	Reduced clinic hours.	1
2427	Region was endemic with dengue fever.	1
2428	Regular stock this time, nice and safe.	1
2429	Regular?	1
2430	Reilly's done far fewer dissections than I have.	1
2431	Sick.	1
2432	Sickness and health, right?	1
2433	Significant because Santos hasn't heard the final bell in more than six years.	1
2434	Silver sulfadiazine works well on chemical burns.	1
2435	Simon Harris filmed the whole thing on his camera phone and posted it on YouTube.	1
2436	Simpson.	1
2437	Since an 18-year-old with organ donor on his license is not a cancer patient, I'm figuring the recipient is a lifetime member of the Wilson cares too much club.	1
2438	Since Claudine left, no one's been inputting the numbers.	1
2439	Since I have my kids for the next two days, I need a babysitter.	1
2440	Since I have no intention of testing him, treating him, or cooking for him.	1
2441	Since you paged me, I didn't want to keep you waiting.	1
2442	Since you're the brains of the operation, might wanna stick around.	1
2443	Sir, are you questioning my resolve?	1
2444	Sis and I were talking, trying to figure out how many hospital sleepovers we've had.	1
2445	Six a week.	1
2446	Six years ago, I was a nanny in Honolulu for this beautiful two-year-old boy.	1
2447	Sjogren's could have given him chronic pericarditis and cerebral arteritis.	1
2448	Sjogren's it is.	1
2449	Sleep study.	1
2450	Slope changer.	1
2451	Smart girl.	1
2452	Smells funny.	1
2453	Smile and say thank you.	1
2454	So a few people are nice to you, and your first thought is, Hmm, this seems strange ?	1
2455	So a guy gives everything Sane.	1
2456	So about the inhaler for my asthma, I was-- Sorry! Hospital policy specifically prohibits me from giving meds to unrelated homeless people pretending to be father and daughter.	1
2457	So all parents screw up all children, but it makes some huge difference if I keep my daughter here or let her move?	1
2458	Taking her off made it more apparent.	1
2459	Taking money from a sick person is ethically suspect at best.	1
2460	Taking my vic-amins.	1
2461	Talking about medicine.	1
2462	Taped under your chair is an index card.	1
2463	Taub did a third.	1
2464	Taub has decided.	1
2465	Taub has to accept that by instinct and genetics he is a coward, who's better off running and hiding at the first sign of danger.	1
2466	Taub is interrogating the janitor.	1
2467	Taub, Chase, Thirteen all moved on.	1
2468	Taub, it's Foreman.	1
2469	Taub, you got a minute?	1
2470	Taub's got this.	1
2471	Taub's is to take moronic self-defense classes that won't defend him against anything.	1
2472	Taxes.	1
2473	Technically, you're back right now.	1
2474	Telecast, we expect an electric atmosphere in the arena and a sellout crowd of about 10,000 for Rubio versus Santos, two great fighters with illustrious careers who might have been expected to meet a long time ago.	1
2475	Tell all the alters that they have cancer.	1
2476	Tell him to keep his hand off me.	1
2477	Tell him! Do the surgery.	1
2478	Tell me about it.	1
2479	Tell me about the love shack where he cheated on his bride.	1
2480	Tell me.	1
2481	Tell my why.	1
2482	Tell that to the tumor that I found in his arm.	1
2483	Tell the Dean that I don't want to see her.	1
2484	Tell them we need antitoxin as soon as possible.	1
2485	Telling the truth may have just killed this guy.	1
2486	Temporal lobes are clear.	1
2487	Temp's at 93.	1
2488	Ten clinic hours.	1
2489	Ten?	1
2490	Terrible.	1
2491	Tertiary syphilis means you've had the disease for at least that long.	1
2492	Test came back positive.	1
2493	Test me again.	1
2494	Test me.	1
2495	Test my urine.	1
2496	Test shows she's still pregnant.	1
2497	Thad Barton?	1
2498	Thank God.	1
2499	Thank you so much for coming here.	1
2500	Thank you, Doctor.	1
2501	Thank you, Igor.	1
2502	Thank you, officer.	1
2503	Son of a bitch! Get away from them! House, House! It's a genetic condition! - Shut up! - Genetic! Your father has the gene.	1
2504	Soon is good.	1
2505	Sophia.	1
2506	Sorry about that.	1
2507	Sorry about yesterday.	1
2508	Sorry to mess with your world view, but I'm not messed up, so my parents couldn't have messed me up.	1
2509	Sorry to show up like this.	1
2510	Sorry, but after Park sent out here hospital-wide non-apology apology this morning, I assume that plagiarism is the new black.	1
2511	Sorry, Dr.	1
2512	Sorry, I.	1
2513	Sorry, we got to make it a fair fight, which means you're stuck with her.	1
2514	Sort of.	1
2515	Sounds like a good plan.	1
2516	Sounds like a very diplomatic way of saying he's lazy.	1
2517	Sounds like drowning.	1
2518	Speaking of which, how are your two baby girls?	1
2519	Speaks to a certain callousness on Dr.	1
2520	Specifically, as it refers to the guy whose name is on the file she still hasn't handed you.	1
2521	Specifically.	1
2522	Spend more hours with them, you'll treat them more humanely.	1
2523	Spoiled grandchildren.	1
2524	Surely this bundle of fun has an actual name.	1
2525	Surgeons had the recipient on the table when they realized the lungs had increased airway resistance.	1
2526	Surgery's off.	1
2527	Surprised you didn't go into the diplomatic corps.	1
2528	Suture.	1
2529	Sweet kid.	1
2530	Swelling that fast and localized has to come from the lymph nodes.	1
2531	Swelling would have followed gravity.	1
2532	Swelling.	1
2533	Switching rooms can be very disorienting.	1
2534	Syph test was negative.	1
2535	Syphilis.	1
2536	Syphilitic vasculitis would explain the T.I.A.	1
2537	Syrinx formed in the subarachnoid space, blocking the flow of cerebrospinal fluid.	1
2538	Systemic sclerosis can cause lower extremity ulcers.	1
2539	Squamous cell middle ear tumor could have caused the ear bleed.	1
2540	Sri Lankan Independence Day.	1
2541	Stand by for.	1
2542	Start an I.V. Come on.	1
2543	Start her on pressors.	1
2544	Start him on antivirals.	1
2545	Start him on blood thinners.	1
2546	Start him on extracorporeal circulation.	1
2547	Start him on Interferon.	1
2548	Start him on plasmapheresis.	1
2549	Start him on radiation.	1
2550	Start him on.	1
2551	Start running DNA assays for sporotrichosis, meningococcemia, and any other boggle-winning words you can think of.	1
2552	Start the patient on high-dose steroids.	1
2553	Start the patient on statins, and do a biopsy to confirm.	1
2554	Start treatment with intravenous immunoglobulin.	1
2555	Start treatment with steroids.	1
2556	Start what?	1
2557	Started with a condom, and we kept it going with our gloves and equipment.	1
2558	Starts with a surgical tool in your heart and ends with a surgeon's tool in a nun.	1
2559	Stay out of my business.	1
2560	Stay right there.	1
2561	Stay there.	1
2562	Stealing's all I know.	1
2563	Steatohepatitis would make his AST and ATL levels rise.	1
2564	Steroids, PTU, and beta blockers.	1
2565	Steve loved all that-- Sorry.	1
2566	Stevens-Johnson syndrome.	1
2567	Sticking around the whole time?	1
2568	Still could have done permanent damage.	1
2569	Still does a few orders from home.	1
2570	Still mad about what happened in the lab?	1
2571	Still nothing?	1
2572	Still there's only one way to settle this.	1
2573	Still.	1
2574	Stop being so.	1
2575	Stop me whenever you like.	1
2576	Stop telling the nurses I'm looking for a girlfriend.	1
2577	Stop there.	1
2578	Something very obvious and very boring.	1
2579	Something we think we know He did it.	1
2580	Something will turn up soon.	1
2581	Sometimes, it's incredibly satisfying to wind up and punch someone who really deserves it.	1
2582	Sometimes, the best way to connect with someone is stop thinking about them and focus on yourself.	1
2583	Sometimes, you just don't get the job, but.	1
2584	See, I knew you'd over-interpret it.	1
2585	See, that would be an example.	1
2586	See, the beauty of the plan is that if it works, you think you can control me.	1
2587	See, the metaphors work.	1
2588	Seemed pretty upset.	1
2589	Seems healthy to me.	1
2590	Seems like someone's feeling better.	1
2591	Seems to have done you some good.	1
2592	Seizure activity?	1
2593	seizures.	1
2594	Send him home.	1
2595	Sensory level is at l5.	1
2596	Seriously, House?	1
2597	Seriously.	1
2598	Soccer practice.	1
2599	Societies do fall apart.	1
2600	Some cute young nurse baked you cookies?	1
2601	Some kinds of pressure-treated wood can contain arsenic.	1
2602	Some nausea, dizziness, and as the tumor shrinks, there will be behavioral changes.	1
2603	Some other nut pulling a scalpel?	1
2604	Some people think it's burning now.	1
2605	some things come into focus.	1
2606	Some think it's quite a natural reaction.	1
2607	Some VIP visitor.	1
2608	Somebody call an ambulance! 	1
2609	Someone been using your head as a soccer ball?	1
2610	Someone broke your heart.	1
2611	someone who's related to you, does that empirically make them more special?	1
2612	Something happened that you were upset about?	1
2613	Release the best actors?	1
2614	Relevance.	1
2615	Remember that guy from the restaurant yesterday?	1
2616	Remember we talked about this?	1
2617	Remember?	1
2618	Reminded me of our St.	1
2619	Renal failure, lung failure, heart failure, all before we started chemo.	1
2620	Repeat this, no ifs, ands, or buts about it.	1
2621	Repeat this, no ifs, ands, or buts.	1
2622	Resume the antiemetics, and increase the sedation.	1
2623	Retro-ocular infection?	1
2624	Reveal yourself! Now.	1
2625	Reverend Moon started it about 20 minutes ago.	1
2626	Reye's in adults is a reach.	1
2627	Rhabdomyolysis fits the vomiting, pigmenturia, and renal failure.	1
2628	Right back at ya.	1
2629	Right middle lobe isn't.	1
2630	Right now's not a good time, House.	1
2631	Right up until it made me lose my daughter.	1
2632	Right upper quadrant, pain and distension.	1
2633	Right, better my mom should use me as a punching bag.	1
2634	Right, Doc?	1
2635	Right, like group homes, where you're packed in with as many messed-up delinquent kids as possible, foster parents who only take you in because you're a meal ticket.	1
2636	really need a lot of money.	1
2637	Ohh! Oh.	1
2638	Ohh, God.	1
2639	Oh, my goodness, it is! Hi, Dean Foreman! Are you not gonna introduce us because we're married?	1
2640	Oh, my.	1
2641	Oh, no, wait-- that's her.	1
2642	Racing heart: Medical condition.	1
2643	Rain check, I promise.	1
2644	Ran a complete physical on her.	1
2645	Ran in front of a car.	1
2646	Ray! Leave him alone.	1
2647	Ray! Let's just get out of here, okay?	1
2648	Ray.	1
2649	Ready for the donor lungs.	1
2650	our paths, they cross mm-mm yesterday was hard on all of us on all of us == sync, corrected by If you don't know how to use a computer, we will teach you here.	1
2651	Our patient can't wait for a transplant that's never gonna come.	1
2652	Our patient doesn't own a gun.	1
2653	Our patient now has a mass in his neck, and his body temp's been rising over the last three hours.	1
2654	Our patient woke up.	1
2655	Our patient's dying.	1
2656	Our patient's lung problem is not a lung problem.	1
2657	Our stock dropped a couple points today with the news that he's sick.	1
2658	Out of the two donors who didn't walk out, both were negative for a potential match.	1
2659	Outside of work, I still consider us all friends.	1
2660	Outside this room, I pay you to parrot.	1
2661	Over here.	1
2662	Ow! I don't know why I'm starting to doubt your expertise.	1
2663	Oxygenating?	1
2664	Oxygenation's at 100%.	1
2665	Oy! Um.	1
2666	Page Dr.	1
2667	Pain would be restricted to one dermatome.	1
2668	Paint fumes didn't cause contamination.	1
2669	Palpate the S.C.M.	1
2670	Paraneoplastic reaction caused the breathing problems.	1
2671	Paraneoplastic syndrome's out.	1
2672	Paranoid?	1
2673	Paresthesia's gone.	1
2674	Parietal, clear.	1
2675	Park, come with me.	1
2676	Park, do you have an opening statement.	1
2677	Park, maybe you'll like to update our esteemed colleague on the condition of our patient.	1
2678	Please don't fire me.	1
2679	Please just let me get out of here.	1
2680	Please make sure he's not disturbed for the next eight hours.	1
2681	Please read the highlighted text at the bottom of the page.	1
2682	Please stop calling me.	1
2683	Please tell me if you hear anything.	1
2684	Please, um, it's okay.	1
2685	Please, you have to help me solve this thing.	1
2686	Plenty of food, water.	1
2687	Plenty of nasty stuff to get into during the middle of the night.	1
2688	Plenty of time to make money.	1
2689	Plural.	1
2690	Plus the average postulant is a lot younger than you.	1
2691	Plus the shipping's a lot cheaper.	1
2692	Plus the ten I got on margin.	1
2693	Plus Wednesday, Thursday, Friday, that's 11 in all.	1
2694	Plus, the kid's never been sexually active.	1
2695	Plus, unfortunately, mental changes.	1
2696	Pneumococcus is pretty common among the homeless population.	1
2697	Points again to paranoia.	1
2698	Poison wouldn't have to be in food.	1
2699	Polyester uniforms?	1
2700	Poo holes.	1
2701	Pop! Is that supposed to be funny?	1
2702	Porn.	1
2703	Porter.	1
2704	Posterior cerebral clear.	1
2705	Praise for the singing praise for the morning Dad?	1
2706	Praise for the singing praise for the morning praise for them springing Are you at least gonna call the cops this time?	1
2707	Praise for them springing Dad.	1
2708	Pregnancy test only infers an embryo's existence because of elevated HCG levels.	1
2709	Pregnancy would explain all of her symptoms.	1
2710	Pregnancy, vaginal bleeding, and elevated B.	1
2711	Prep a room for an embolectomy.	1
2712	Prep him for chemo.	1
2713	Prep the O.R. and get a gurney.	1
2714	Pressors will only give us a couple hours, Max.	1
2715	Pretty perfect.	1
2716	Pretty serious condition.	1
2717	Pretty sure there's one in the hospital.	1
2718	Prevent what?	1
2719	Priests and nuns were the closest I had to family.	1
2720	Probably also believes that he thinks Salma Hayek's breasts are too big.	1
2721	Probably because he just turned 40 and still goes by the name Tommy .	1
2722	Probably from the diaper bag.	1
2723	Probably got a kit stashed here.	1
2724	Probably just a really, really decent person.	1
2725	Probably just got sick of lying.	1
2726	Probably not contagious at this point.	1
2727	Probably spent more time with him than his own parents.	1
2728	Probably started growing in his early teens.	1
2729	Probably want to boil the kids for a couple hours when you get home.	1
2730	Progressive.	1
2731	Progressives are reenactors who strive for complete authenticity.	1
2732	Promising.	1
2733	Pujols alone.	1
2734	Pujols called and said the patient ran off.	1
2735	Pull down your pants.	1
2736	Pull the trigger.	1
2737	Pull! I'd turn around and shoot you, but apparently I'd miss.	1
2738	Pull! She responding to corticosteroids?	1
2739	Pull! Sights seem to be off on this.	1
2740	Pull! Well, now, that one clearly took evasive action.	1
2741	Pulmonology was that way.	1
2742	Pulse?	1
2743	pumped him full of it.	1
2744	Pupils are normal.	1
2745	put him on antiemetics.	1
2746	Put it back.	1
2747	Put out an APB for a car with a man-shaped dent in the grill?	1
2748	Put the Vicodin away, Dr.	1
2749	Quack quack quack.	1
2750	Quack quack.	1
2751	Quarters came in handy.	1
2752	Queen to King's Bishop seven.	1
2753	Quem e ela?	1
2754	Question is, why did he want that?	1
2755	Question is.	1
2756	Quite a journey.	1
2757	Severe Jarisch-Herxheimer reaction.	1
2758	Sex can wane in any marriage over time.	1
2759	Sex drive is in the brain.	1
2760	Sex is healthy.	1
2761	Sex releases oxytocin.	1
2762	She always does.	1
2763	She and her mom mentioned a trip they took to Florida a couple years ago-- what about dengue fever?	1
2764	She asked me to appear on the medical segment.	1
2765	She asked me to come.	1
2766	She broke it off.	1
2767	She can barely catch her breath.	1
2768	She can handle it.	1
2769	She can see perfectly.	1
2770	She can't feel her foot at all.	1
2771	She can't share her problems with him, or plan for the future.	1
2772	She confirmed he's been feeling fine.	1
2773	She could have listened to me about my drinking.	1
2774	She couldn't handle the thought of being on meds.	1
2775	She couldn't keep a job.	1
2776	She did.	1
2777	She didn't complain about a headache.	1
2778	She didn't.	1
2779	She died a few hours ago.	1
2780	She does have a boyfriend.	1
2781	She doesn't even have a boyfriend.	1
2782	She doesn't have a Berry aneurysm.	1
2783	She doesn't seem to like that idea.	1
2784	She doesn't wanna talk to me.	1
2785	She doesn't want to see him.	1
2786	She eats well.	1
2787	She finishes work at 4:00.	1
2788	She gave her notice the day after your incident.	1
2789	She gave it back.	1
2790	She gave up her life to take care of him.	1
2791	She got a little better when we put her on steroids, which can attack tumor cells.	1
2792	She got it from me.	1
2793	She got sick in the middle of her 14th birthday party.	1
2794	She got worse after being on steroids, so autoimmune is out.	1
2795	She had a horrible home life, so she went out on her own.	1
2796	She has a job interview.	1
2797	She has jaw claudication.	1
2798	She has the right to know! It's a medical choice that you turned into an extension of your baggage and hers.	1
2799	She has to either dump him or forgive him.	1
2800	She hasn't even sipped the coffee.	1
2801	She hates you.	1
2802	She is pregnant.	1
2803	She is there for him in the only way that matters now.	1
2804	She just needed some time.	1
2805	She knew better than anybody what a tool he could be.	1
2806	She left because of you.	1
2807	She listens to me, I waste an hour.	1
2808	She lives at her mom's now on account that she lost her job.	1
2809	she lost the use of her arms and her innocence.	1
2810	She managed him.	1
2811	She needs a transplant, but.	1
2812	She needs it.	1
2813	She needs surgery.	1
2814	She never even cried.	1
2815	She obviously earned your respect, passed whatever test you-- I sabotaged her hearing.	1
2816	She only had minor injuries, but her father died.	1
2817	She passed with flying colors.	1
2818	She robbed them of 12 years together.	1
2819	She said she's done.	1
2820	She said when her mom slips again, she didn't want to be there.	1
2821	She said, I've been a fellow for two months, and I'm kind of weird.	1
2822	She thinks I'm a prostitute on her turf.	1
2823	She told you that?	1
2824	She took a bet that she knew she'd win.	1
2825	She traded up, married a lawyer, wants to forget the lowly circus clown.	1
2826	She treated it like it never happened.	1
2827	She uses crushed aspirin in the water to make the flowers last longer.	1
2828	She wants nothing to do with Drew's death.	1
2829	She wants to go back to the monastery.	1
2830	She was in a car accident when she was two.	1
2831	She was next up in the clinic.	1
2832	She was the girlfriend of a loser drug dealer.	1
2833	She wasn't even gonna leave her until I said that I was letting you off early.	1
2834	She wasn't fussing like that when I was holding her.	1
2835	She went for it.	1
2836	She went out of her way to defy me! She needs--damn it, you should just fire her! My apologies.	1
2837	She will.	1
2838	She'd been helping to make the altar breads that morning, but no hard physical work or repetitive motion.	1
2839	She'd rather remember her like she is now.	1
2840	She'd spend all her money on pills.	1
